ax,ay,az,gx,gy,gz,slot,label
0.4565,-0.8608,0.5264,-1.829,5.061,0.305,1,10
0.4487,-0.8608,0.5269,-1.585,5.366,-0.122,1,10
0.4551,-0.8564,0.5225,-1.402,5.488,-0.122,1,10
0.4536,-0.8618,0.5269,-0.915,5.305,-0.671,1,10
0.4546,-0.8604,0.5225,-0.549,5.854,-0.610,1,10
0.4551,-0.8594,0.5264,-0.305,5.305,-0.366,1,10
0.4526,-0.8550,0.5293,-0.061,5.549,-0.244,1,10
0.4502,-0.8545,0.5220,0.183,5.549,0.061,1,10
0.4297,0.7817,0.3467,4.634,-7.073,-3.963,2,10
0.4282,0.7866,0.3457,4.329,-7.012,-3.963,2,10
0.4321,0.7822,0.3433,4.085,-6.890,-4.146,2,10
0.4292,0.7778,0.3496,3.841,-6.951,-4.146,2,10
0.4326,0.7832,0.3467,3.476,-6.890,-4.268,2,10
0.4302,0.7817,0.3477,3.476,-6.768,-4.268,2,10
0.4233,0.7759,0.3379,3.354,-6.646,-4.329,2,10
0.4272,0.7822,0.3438,2.988,-6.402,-4.207,2,10
0.4507,-0.8462,0.5273,0.549,5.183,0.244,1,10
0.4482,-0.8452,0.5239,0.793,5.061,0.488,1,10
0.4482,-0.8413,0.5127,0.915,5.366,0.549,1,10
0.4438,-0.8462,0.5308,0.061,5.366,0.915,1,10
0.4448,-0.8408,0.5181,0.061,5.488,1.037,1,10
0.4531,-0.8423,0.5205,1.098,5.305,0.427,1,10
0.4526,-0.8462,0.5161,1.463,5.122,-0.061,1,10
0.4492,-0.8438,0.5273,1.524,5.244,-0.732,1,10
0.4458,-0.8506,0.5088,1.890,5.305,-1.280,1,10
0.4448,-0.8433,0.5093,1.890,5.061,-1.341,1,10
0.4390,-0.8472,0.5156,2.378,5.488,-1.768,1,10
0.4346,-0.8428,0.5210,2.500,5.549,-2.012,1,10
0.4404,-0.8452,0.5122,2.378,5.732,-2.195,1,10
0.4351,-0.8521,0.5142,2.195,5.915,-2.317,1,10
0.4365,-0.8496,0.5029,2.256,5.854,-2.500,1,10
0.4424,-0.8491,0.5088,1.890,6.037,-2.439,1,10
0.4385,-0.8428,0.5063,1.890,6.159,-2.805,1,10
0.4385,-0.8408,0.5029,1.768,6.646,-2.805,1,10
0.4365,-0.8423,0.4966,1.890,6.341,-3.049,1,10
0.4351,-0.8398,0.4946,1.768,6.768,-2.988,1,10
0.4409,-0.8418,0.4927,1.524,6.585,-3.171,1,10
0.4360,-0.8359,0.4941,1.585,6.707,-2.927,1,10
0.4316,-0.8325,0.5005,1.159,6.220,-2.744,1,10
0.4365,-0.8345,0.4995,0.732,6.585,-2.683,1,10
0.4360,-0.8291,0.5054,0.366,6.402,-2.988,1,10
0.4355,-0.8359,0.5063,-0.061,6.646,-3.049,1,10
0.4277,-0.8408,0.4927,0.366,6.341,-3.537,1,10
0.4307,-0.8394,0.4971,-0.305,6.341,-3.659,1,10
0.4331,-0.8398,0.4932,-0.488,6.768,-3.780,1,10
0.4326,-0.8418,0.4980,-0.610,6.524,-4.146,1,10
0.4307,-0.8384,0.5000,-0.427,6.585,-4.024,1,10
0.4282,-0.8384,0.5073,-0.549,6.646,-4.146,1,10
0.4497,0.7852,0.3662,3.171,-3.598,-3.415,2,10
0.4424,0.7788,0.3696,3.780,-3.598,-3.659,2,10
0.4468,0.7881,0.3813,3.841,-3.598,-3.537,2,10
0.4404,0.7837,0.3760,4.085,-3.720,-3.659,2,10
0.4453,0.7813,0.3794,3.720,-3.659,-3.354,2,10
0.4453,0.7769,0.3818,4.024,-3.963,-3.476,2,10
0.4482,0.7866,0.3813,3.780,-3.963,-3.354,2,10
0.4414,0.7822,0.3843,3.841,-3.902,-3.537,2,10
0.4238,-0.8379,0.5015,-0.549,6.402,-4.207,1,10
0.4268,-0.8345,0.4985,-0.976,6.524,-4.146,1,10
0.4316,-0.8379,0.4897,-1.098,6.402,-3.841,1,10
0.4297,-0.8345,0.4966,-1.159,6.585,-4.207,1,10
0.4292,-0.8369,0.4966,-1.159,6.280,-4.085,1,10
0.4336,-0.8311,0.4995,-1.159,6.402,-4.085,1,10
0.4268,-0.8311,0.5024,-1.707,6.159,-4.024,1,10
0.4277,-0.8271,0.5093,-2.317,6.220,-4.024,1,10
0.4297,-0.8276,0.4951,-2.134,6.707,-4.085,1,10
0.4248,-0.8301,0.5044,-2.012,6.829,-4.085,1,10
0.4224,-0.8252,0.5029,-1.646,6.646,-4.207,1,10
0.4316,-0.8247,0.4893,-1.646,6.829,-4.024,1,10
0.4189,-0.8247,0.4937,-2.012,6.707,-4.207,1,10
0.4263,-0.8232,0.4932,-2.378,7.073,-4.207,1,10
0.4229,-0.8306,0.4995,-2.378,6.646,-4.573,1,10
0.4272,-0.8340,0.4976,-2.439,6.646,-4.939,1,10
0.4248,-0.8315,0.4902,-3.049,6.524,-4.695,1,10
0.4243,-0.8296,0.4966,-3.049,6.524,-4.512,1,10
0.4214,-0.8247,0.4932,-3.110,6.585,-4.695,1,10
0.4243,-0.8193,0.4971,-3.232,6.463,-4.878,1,10
0.4282,-0.8257,0.5059,-3.476,6.402,-4.695,1,10
0.4219,-0.8242,0.4912,-3.537,6.341,-4.756,1,10
0.4238,-0.8198,0.4893,-3.963,6.341,-4.756,1,10
0.4272,-0.8242,0.4927,-3.232,6.280,-4.817,1,10
0.4277,-0.8193,0.4912,-2.988,6.159,-4.939,1,10
0.4287,-0.8145,0.4990,-2.988,6.220,-5.000,1,10
0.4233,-0.8188,0.5049,-2.683,6.098,-4.695,1,10
0.4238,-0.8154,0.5020,-2.744,6.341,-4.512,1,10
0.4272,-0.8105,0.5044,-2.744,6.402,-4.451,1,10
0.4253,-0.8091,0.5073,-2.561,6.402,-4.207,1,10
0.4272,-0.8062,0.4966,-2.439,6.280,-4.207,1,10
0.4243,-0.8086,0.4961,-2.439,6.159,-4.207,1,10
0.4590,0.7617,0.3745,1.098,-3.537,-3.720,2,10
0.4590,0.7656,0.3872,1.037,-3.659,-3.963,2,10
0.4565,0.7656,0.3857,0.915,-3.902,-3.780,2,10
0.4565,0.7607,0.3848,0.793,-3.720,-3.415,2,10
0.4551,0.7695,0.3872,0.244,-3.537,-3.598,2,10
0.4600,0.7690,0.3950,0.244,-3.598,-3.354,2,10
0.4546,0.7622,0.3906,-0.183,-3.598,-3.232,2,10
0.4517,0.7725,0.3906,-0.793,-3.720,-2.805,2,10
0.4556,0.7754,0.3887,-1.098,-3.780,-2.866,2,10
0.4546,0.7783,0.3931,-1.280,-3.902,-2.561,2,10
0.4497,0.7759,0.3843,-1.768,-4.390,-2.439,2,10
0.4497,0.7808,0.3931,-1.829,-4.329,-2.439,2,10
0.4551,0.7861,0.3887,-1.951,-4.695,-2.195,2,10
0.4502,0.7871,0.3848,-2.378,-4.512,-2.012,2,10
