ax,ay,az,gx,gy,gz,slot,label
0.2773,0.6533,-0.3496,-3.659,-32.988,-11.037,1,12
0.2837,0.6592,-0.3340,-5.183,-32.744,-10.061,1,12
0.2944,0.6558,-0.3242,-6.463,-32.683,-9.390,1,12
0.2944,0.6631,-0.3193,-8.415,-32.500,-8.537,1,12
0.3042,0.6821,-0.3066,-9.878,-32.256,-7.256,1,12
0.3101,0.6865,-0.3047,-11.890,-31.829,-6.524,1,12
0.3154,0.6997,-0.3008,-13.537,-31.159,-5.244,1,12
0.3291,0.7183,-0.2954,-15.427,-30.976,-4.207,1,12
0.3496,-0.7876,0.0625,0.671,-13.049,12.378,2,12
0.3550,-0.8057,0.0571,0.976,-11.829,12.439,2,12
0.3525,-0.8335,0.0591,1.159,-10.549,12.561,2,12
0.3623,-0.8525,0.0586,2.073,-8.720,12.256,2,12
0.3691,-0.8716,0.0601,3.049,-7.134,12.134,2,12
0.3726,-0.8896,0.0605,4.085,-5.244,12.012,2,12
0.3818,-0.9043,0.0620,5.183,-2.683,12.012,2,12
0.3892,-0.9209,0.0679,5.244,-0.488,12.500,2,12
0.4272,0.8257,-0.2866,-30.976,-28.963,3.293,1,12
0.4399,0.8330,-0.3062,-33.049,-28.902,3.537,1,12
0.4468,0.8413,-0.3208,-34.512,-29.451,3.537,1,12
0.4604,0.8555,-0.3345,-35.488,-30.122,3.476,1,12
0.4658,0.8623,-0.3477,-37.439,-30.549,2.805,1,12
0.4731,0.8696,-0.3633,-39.024,-30.915,2.744,1,12
0.4795,0.8872,-0.3730,-40.854,-31.280,2.134,1,12
0.4800,0.8848,-0.3804,-42.439,-31.159,1.707,1,12
0.4888,0.8877,-0.3926,-44.512,-31.220,1.280,1,12
0.4937,0.8994,-0.4126,-46.585,-31.098,1.098,1,12
0.4980,0.9043,-0.4229,-48.476,-31.037,0.854,1,12
0.4922,0.8999,-0.4409,-50.549,-30.488,0.671,1,12
0.4946,0.9014,-0.4492,-52.561,-30.244,0.793,1,12
0.4917,0.8950,-0.4590,-54.390,-29.939,0.488,1,12
0.4961,0.8848,-0.4653,-56.768,-29.390,0.061,1,12
0.4956,0.8853,-0.4897,-58.415,-28.598,-0.732,1,12
0.4971,0.8813,-0.4961,-61.768,-27.622,-1.890,1,12
0.4990,0.8809,-0.5054,-62.927,-27.439,-2.195,1,12
0.5010,0.8818,-0.5127,-64.634,-26.341,-3.232,1,12
0.5078,0.8789,-0.5356,-68.415,-25.183,-4.512,1,12
0.5034,0.8877,-0.5322,-70.488,-23.963,-5.671,1,12
0.5186,0.8892,-0.5483,-72.744,-22.988,-6.707,1,12
0.5166,0.8872,-0.5405,-74.756,-21.951,-7.317,1,12
0.5176,0.8867,-0.5474,-76.585,-21.585,-8.354,1,12
0.5601,-1.0166,0.0254,19.817,48.476,21.585,2,12
0.5615,-1.0195,0.0249,20.488,49.634,21.646,2,12
0.5649,-1.0166,0.0234,21.890,51.768,22.378,2,12
0.5732,-1.0190,0.0249,23.537,53.598,22.805,2,12
0.5659,-1.0107,0.0171,25.000,55.610,23.476,2,12
0.5723,-1.0039,0.0234,26.646,57.256,24.146,2,12
0.5713,-0.9941,0.0264,28.110,58.476,24.390,2,12
0.5742,-0.9951,0.0283,28.780,60.000,25.244,2,12
0.5410,0.8813,-0.5566,-81.341,-23.841,-15.305,1,12
0.5371,0.8818,-0.5566,-80.183,-24.878,-16.768,1,12
0.5293,0.8901,-0.5576,-79.207,-25.915,-18.049,1,12
0.5210,0.8818,-0.5562,-77.805,-27.195,-18.841,1,12
0.5151,0.8794,-0.5547,-75.915,-28.110,-20.000,1,12
0.5093,0.8794,-0.5547,-74.207,-29.146,-20.915,1,12
0.4985,0.8740,-0.5464,-72.256,-29.817,-21.890,1,12
0.4951,0.8696,-0.5474,-70.000,-30.732,-22.195,1,12
0.4922,0.8662,-0.5479,-67.561,-31.402,-22.500,1,12
0.4800,0.8550,-0.5454,-65.671,-32.195,-23.049,1,12
0.4849,0.8477,-0.5386,-63.171,-32.988,-23.171,1,12
0.4727,0.8364,-0.5283,-60.793,-33.598,-23.537,1,12
0.4702,0.8271,-0.5347,-58.598,-34.329,-23.841,1,12
0.4648,0.8188,-0.5356,-56.280,-35.000,-24.085,1,12
0.4644,0.8052,-0.5317,-54.085,-35.610,-24.024,1,12
0.4624,0.7925,-0.5278,-51.768,-36.280,-24.268,1,12
0.4565,0.7803,-0.5352,-50.000,-36.646,-24.329,1,12
