ax,ay,az,gx,gy,gz,slot,label
0.5234,-0.5562,0.5732,-35.976,-3.598,-1.463,1,11
0.5161,-0.5537,0.5757,-30.610,-4.329,0.244,1,11
0.5015,-0.5522,0.5879,-25.183,-5.000,1.951,1,11
0.4932,-0.5601,0.5898,-19.451,-5.427,3.841,1,11
0.4800,-0.5586,0.5894,-14.085,-5.854,5.427,1,11
0.4751,-0.5659,0.5879,-8.537,-5.915,6.951,1,11
0.4648,-0.5728,0.5908,-2.927,-6.463,7.988,1,11
0.4551,-0.5762,0.5894,2.500,-6.768,9.451,1,11
0.5874,0.6250,0.5283,-5.366,4.329,1.524,2,11
0.5952,0.6157,0.5288,-6.098,4.634,1.098,2,11
0.5825,0.6089,0.5293,-6.341,5.061,1.402,2,11
0.5786,0.6016,0.5244,-7.134,5.183,1.524,2,11
0.5732,0.6060,0.5215,-7.866,5.366,1.768,2,11
0.5762,0.5967,0.5283,-8.171,5.488,2.256,2,11
0.5835,0.6021,0.5264,-8.780,5.671,2.561,2,11
0.5723,0.6055,0.5210,-9.146,5.854,2.988,2,11
0.4458,-0.5791,0.5952,7.805,-6.402,10.732,1,11
0.4365,-0.5791,0.5933,12.195,-6.707,11.951,1,11
0.4277,-0.5835,0.5967,16.951,-6.890,12.744,1,11
0.4229,-0.5933,0.5942,20.732,-6.341,13.476,1,11
0.4136,-0.5947,0.6016,25.122,-5.915,14.268,1,11
0.4067,-0.6060,0.6011,27.256,-5.366,14.939,1,11
0.4014,-0.6172,0.5996,29.329,-4.634,15.244,1,11
0.3931,-0.6328,0.6167,30.793,-4.024,15.244,1,11
0.5698,0.6040,0.5142,-9.512,6.402,3.902,2,11
0.5640,0.6069,0.5215,-10.183,6.098,4.634,2,11
0.5601,0.6050,0.5225,-10.671,6.463,5.122,2,11
0.5547,0.5967,0.5332,-11.037,6.585,5.610,2,11
0.5464,0.6074,0.5283,-12.012,6.524,5.854,2,11
0.5513,0.5874,0.5264,-12.805,6.341,6.220,2,11
0.5444,0.5942,0.5405,-13.780,6.037,6.768,2,11
0.5439,0.5894,0.5415,-14.451,5.976,7.195,2,11
0.3887,-0.6411,0.6074,31.646,-3.110,15.183,1,11
0.3799,-0.6460,0.6055,32.927,-2.195,15.000,1,11
0.3813,-0.6577,0.6064,33.293,-1.890,14.695,1,11
0.3643,-0.6606,0.6060,33.476,-0.976,14.695,1,11
0.3618,-0.6724,0.6108,33.780,-0.549,14.329,1,11
0.3643,-0.6841,0.6064,33.963,0.061,13.902,1,11
0.3618,-0.6777,0.6099,34.451,0.854,13.293,1,11
0.3525,-0.6836,0.6030,34.634,1.341,12.561,1,11
0.5415,0.5898,0.5518,-16.037,5.488,7.927,2,11
0.5342,0.5874,0.5444,-16.220,5.549,8.171,2,11
0.5400,0.5801,0.5518,-16.768,5.427,8.537,2,11
0.5366,0.5879,0.5503,-17.439,5.610,8.963,2,11
0.5376,0.5835,0.5532,-18.232,5.549,9.024,2,11
0.5342,0.5811,0.5522,-18.293,5.366,9.390,2,11
0.5352,0.5825,0.5532,-19.207,4.939,9.634,2,11
0.5327,0.5752,0.5698,-20.000,4.573,10.244,2,11
0.3525,-0.6880,0.6094,35.122,2.012,12.012,1,11
0.3525,-0.6855,0.6099,35.305,2.256,11.890,1,11
0.3540,-0.6963,0.6030,35.488,2.744,11.280,1,11
0.3550,-0.6963,0.6030,35.915,2.988,11.280,1,11
0.3477,-0.7041,0.6104,35.854,2.988,10.793,1,11
0.3516,-0.7061,0.6074,36.280,3.171,10.122,1,11
0.3447,-0.7168,0.6123,36.402,2.927,9.329,1,11
0.3467,-0.7319,0.6162,36.890,3.110,8.354,1,11
0.5391,0.5796,0.5591,-21.220,4.146,11.402,2,11
0.5366,0.5786,0.5640,-21.829,4.024,11.646,2,11
0.5337,0.5747,0.5615,-22.134,3.780,12.378,2,11
0.5400,0.5840,0.5640,-22.378,3.720,13.476,2,11
0.5332,0.5933,0.5620,-22.622,3.720,14.329,2,11
0.5347,0.5947,0.5586,-22.622,3.415,15.366,2,11
0.5366,0.6030,0.5576,-22.439,3.415,16.098,2,11
0.5396,0.6055,0.5591,-21.951,3.049,17.744,2,11
0.3491,-0.7402,0.6221,37.195,3.110,6.951,1,11
0.3467,-0.7651,0.6069,38.171,2.988,5.610,1,11
0.3462,-0.7798,0.6191,38.598,2.683,3.902,1,11
0.3477,-0.7896,0.6172,39.512,2.378,2.256,1,11
0.3545,-0.8066,0.6099,39.512,2.134,0.854,1,11
0.3481,-0.8179,0.6123,40.061,1.829,-0.488,1,11
0.3579,-0.8276,0.6079,39.329,1.341,-1.585,1,11
0.3628,-0.8433,0.6055,39.146,0.793,-2.500,1,11
0.5313,0.6133,0.5601,-21.707,2.866,18.293,2,11
0.5342,0.6118,0.5527,-21.037,2.500,19.390,2,11
0.5361,0.6191,0.5449,-20.610,2.378,20.244,2,11
0.5381,0.6187,0.5454,-20.122,2.256,20.671,2,11
0.5342,0.6284,0.5513,-19.451,2.073,21.098,2,11
0.5327,0.6250,0.5503,-18.902,2.134,21.829,2,11
0.5332,0.6309,0.5464,-18.537,1.768,22.012,2,11
