ax,ay,az,gx,gy,gz,slot,label
0.6069,0.6128,-0.6138,-22.378,-19.817,13.841,2,13
0.6035,0.6201,-0.6216,-20.671,-20.610,14.268,2,13
0.6025,0.6260,-0.6367,-19.268,-21.037,14.756,2,13
0.5972,0.6260,-0.6338,-17.561,-21.768,14.939,2,13
0.5884,0.6187,-0.6401,-16.220,-22.012,15.488,2,13
0.5854,0.6235,-0.6489,-14.756,-22.439,15.854,2,13
0.5879,0.6172,-0.6387,-12.866,-22.866,16.037,2,13
0.5801,0.6123,-0.6519,-11.402,-23.476,16.646,2,13
0.7021,-0.6001,0.2769,18.232,37.927,-6.159,1,13
0.7080,-0.6006,0.2715,19.146,38.232,-5.732,1,13
0.7051,-0.5977,0.2842,20.366,38.049,-5.122,1,13
0.7056,-0.6055,0.2808,21.463,38.171,-4.756,1,13
0.7061,-0.6016,0.2842,22.134,38.293,-4.268,1,13
0.7080,-0.6055,0.2837,22.988,38.659,-4.146,1,13
0.7090,-0.6094,0.2813,23.415,39.146,-3.720,1,13
0.7090,-0.6118,0.2803,23.598,39.573,-3.537,1,13
-0.9585,0.1782,-0.0068,-6.829,3.720,6.890,3,90
-0.9521,0.1958,-0.0083,-6.159,3.537,6.646,3,90
-0.9473,0.2002,-0.0024,-4.695,3.476,6.280,3,90
-0.9565,0.2065,0.0015,-3.476,3.537,6.220,3,90
-0.9575,0.2114,0.0000,-2.134,3.354,5.854,3,90
-0.9565,0.2139,0.0039,-1.463,3.110,5.488,3,90
-0.9561,0.2114,0.0088,-0.366,3.171,5.671,3,90
-0.9570,0.2026,0.0117,0.366,3.049,5.122,3,90
0.5366,0.5625,-0.6431,3.110,-25.671,19.878,2,13
0.5400,0.5527,-0.6426,4.207,-25.671,20.000,2,13
0.5298,0.5483,-0.6431,5.793,-25.549,20.305,2,13
0.5288,0.5493,-0.6328,6.463,-25.793,20.427,2,13
0.5161,0.5425,-0.6431,7.561,-25.793,20.793,2,13
0.5244,0.5356,-0.6313,8.293,-25.366,20.671,2,13
0.5269,0.5361,-0.6396,8.963,-25.671,21.159,2,13
0.5244,0.5352,-0.6265,10.427,-25.427,21.159,2,13
0.7324,-0.6250,0.2920,23.232,39.939,1.768,1,13
0.7300,-0.6221,0.3052,22.317,39.878,2.317,1,13
0.7349,-0.6162,0.3037,21.646,40.000,2.805,1,13
0.7339,-0.6191,0.3193,20.976,39.634,3.049,1,13
0.7349,-0.6094,0.3325,20.915,39.512,3.720,1,13
0.7280,-0.6021,0.3242,20.122,39.024,4.146,1,13
0.7393,-0.6025,0.3164,20.183,38.902,4.573,1,13
0.7241,-0.5977,0.3252,19.695,38.354,4.756,1,13
-0.9771,0.2134,0.0425,10.610,4.268,3.354,3,90
-0.9707,0.2075,0.0474,12.439,4.817,3.476,3,90
-0.9648,0.2046,0.0425,13.537,4.756,3.720,3,90
-0.9648,0.1875,0.0278,14.329,4.939,3.659,3,90
-0.9697,0.1743,0.0239,15.488,5.183,3.659,3,90
-0.9668,0.1606,0.0186,15.976,5.305,3.293,3,90
-0.9785,0.1587,0.0288,16.585,5.488,3.415,3,90
-0.9766,0.1543,0.0273,16.768,5.366,3.537,3,90
0.4995,0.5249,-0.6201,12.378,-24.451,21.768,2,13
0.4961,0.5176,-0.6113,12.561,-24.268,21.707,2,13
0.4927,0.5220,-0.6196,12.134,-24.085,21.524,2,13
0.5000,0.5156,-0.6182,12.073,-23.841,21.463,2,13
0.4883,0.5186,-0.6162,12.134,-23.537,21.341,2,13
0.4844,0.5127,-0.6113,12.012,-22.744,21.159,2,13
0.4902,0.5195,-0.6055,12.073,-22.927,20.793,2,13
0.4849,0.5186,-0.6060,11.768,-22.378,20.671,2,13
0.7246,-0.6138,0.2954,21.280,38.293,8.110,1,13
0.7246,-0.6196,0.3008,21.402,38.293,8.720,1,13
0.7261,-0.6167,0.3042,21.524,38.537,9.512,1,13
0.7324,-0.6177,0.3130,22.378,38.476,10.427,1,13
0.7295,-0.6084,0.3140,22.805,38.293,10.976,1,13
0.7261,-0.6289,0.3125,23.110,38.293,11.585,1,13
0.7290,-0.6172,0.3262,23.415,38.110,12.317,1,13
0.7246,-0.6260,0.3252,22.866,38.171,12.927,1,13
-0.9590,0.1309,0.0386,15.000,6.829,4.634,3,90
-0.9648,0.1353,0.0352,13.902,7.195,4.512,3,90
-0.9609,0.1426,0.0313,13.049,7.378,4.817,3,90
