ax,ay,az,gx,gy,gz,slot,label
-1.0405,-0.3872,0.0483,-29.756,-29.146,-3.049,4,41
-1.0239,-0.3760,0.0498,-26.646,-27.988,-2.500,4,41
-0.9971,-0.3682,0.0483,-23.963,-27.256,-2.317,4,41
-0.9736,-0.3765,0.0430,-21.951,-26.890,-1.951,4,41
-0.9595,-0.3911,0.0308,-19.634,-26.585,-1.585,4,41
-0.9468,-0.4014,0.0381,-17.683,-25.305,-1.220,4,41
-0.9419,-0.4038,0.0410,-16.341,-24.695,-0.610,4,41
-0.9263,-0.4111,0.0522,-15.610,-24.085,-0.488,4,41
0.5620,-0.1357,-0.3413,4.024,-26.585,-37.073,2,90
0.5615,-0.1357,-0.3384,5.305,-25.610,-35.000,2,90
0.5757,-0.1353,-0.3452,7.012,-24.878,-30.488,2,90
0.5791,-0.1362,-0.3472,8.902,-23.659,-26.037,2,90
0.5923,-0.1426,-0.3501,10.915,-22.378,-21.463,2,90
0.6060,-0.1470,-0.3550,12.927,-20.793,-14.268,2,90
0.6172,-0.1592,-0.3408,14.512,-19.634,-9.207,2,90
0.6216,-0.1709,-0.3467,16.402,-18.476,-4.512,2,90
-0.9287,-0.4233,0.0728,-15.732,-23.841,-0.061,4,41
-0.9272,-0.4243,0.0850,-16.707,-23.293,-0.183,4,41
-0.9229,-0.4253,0.0840,-17.744,-23.171,-0.183,4,41
-0.9336,-0.4277,0.0981,-18.598,-22.683,-0.183,4,41
-0.9331,-0.4067,0.1128,-19.146,-22.195,-0.244,4,41
-0.9424,-0.3896,0.1104,-20.549,-22.012,-0.610,4,41
-0.9565,-0.3750,0.1001,-22.439,-22.256,-1.280,4,41
-0.9648,-0.3662,0.0952,-23.110,-22.866,-1.524,4,41
0.6221,-0.1924,-0.3418,18.415,-17.012,1.037,2,90
0.6211,-0.2036,-0.3369,20.061,-15.671,6.280,2,90
0.6250,-0.2217,-0.3335,21.890,-14.756,11.524,2,90
0.6299,-0.2422,-0.3257,23.963,-13.415,16.829,2,90
0.6206,-0.2568,-0.3179,25.671,-12.439,22.012,2,90
0.6230,-0.2803,-0.3154,27.073,-11.402,26.829,2,90
0.6279,-0.2964,-0.3315,28.780,-10.732,32.073,2,90
0.6294,-0.3232,-0.3247,29.878,-9.756,37.317,2,90
-0.9888,-0.3364,0.0981,-22.195,-22.073,-1.463,4,41
-1.0044,-0.3130,0.1006,-21.341,-22.134,-1.890,4,41
-1.0269,-0.2891,0.0918,-20.915,-22.073,-1.829,4,41
-1.0444,-0.2710,0.0874,-20.000,-21.890,-2.500,4,41
-1.0469,-0.2710,0.0894,-18.780,-21.707,-2.439,4,41
-1.0576,-0.2725,0.0874,-17.134,-21.646,-2.744,4,41
-1.0659,-0.2739,0.0869,-14.939,-20.732,-2.805,4,41
-1.0552,-0.2803,0.0864,-12.927,-19.939,-2.683,4,41
0.6147,-0.3652,-0.3315,30.793,-9.085,42.683,2,90
0.6216,-0.3970,-0.3315,31.646,-7.683,47.988,2,90
0.6079,-0.4404,-0.3223,32.622,-6.463,53.354,2,90
0.6060,-0.4790,-0.3242,33.659,-5.061,58.720,2,90
0.5933,-0.5254,-0.3320,35.122,-3.476,63.720,2,90
0.5845,-0.5703,-0.3301,36.280,-1.890,68.598,2,90
0.5674,-0.6167,-0.3193,37.012,-0.854,72.866,2,90
0.5635,-0.6597,-0.3145,37.866,0.366,76.890,2,90
-1.0449,-0.2871,0.0894,-9.390,-18.780,-2.378,4,41
-1.0322,-0.2881,0.0903,-8.110,-18.293,-2.317,4,41
-1.0229,-0.2954,0.0786,-6.037,-17.744,-2.195,4,41
-1.0020,-0.3076,0.0811,-4.695,-17.134,-1.829,4,41
-0.9814,-0.3267,0.0757,-2.866,-16.280,-1.829,4,41
-0.9692,-0.3428,0.0757,-1.037,-15.366,-1.585,4,41
-0.9507,-0.3569,0.0752,0.854,-14.329,-1.585,4,41
-0.9375,-0.3857,0.0801,2.805,-13.476,-1.524,4,41
-1.0796,0.0522,0.0815,7.988,-4.268,-8.598,3,41
-1.0698,0.0483,0.0938,8.171,-3.476,-8.841,3,41
-1.0674,0.0469,0.0830,8.537,-3.049,-8.780,3,41
-1.0776,0.0381,0.0874,8.841,-2.256,-8.902,3,41
-1.0752,0.0317,0.0811,8.902,-1.341,-8.841,3,41
-1.0679,0.0293,0.0757,8.659,-0.671,-8.963,3,41
-1.0698,0.0229,0.0703,8.293,-0.061,-8.720,3,41
-1.0669,0.0132,0.0723,7.866,0.610,-8.415,3,41
-1.0659,0.0083,0.0713,6.951,1.220,-8.049,3,41
-1.0659,0.0093,0.0640,7.012,2.073,-7.866,3,41
-1.0718,0.0044,0.0469,5.671,2.622,-7.683,3,41
-1.0664,0.0024,0.0469,4.695,2.927,-7.683,3,41
-1.0728,-0.0049,0.0400,3.720,3.476,-7.439,3,41
-1.0767,0.0034,0.0381,2.561,3.841,-7.256,3,41
-1.0688,0.0029,0.0410,1.524,4.207,-7.256,3,41
-1.0767,-0.0010,0.0181,0.610,4.695,-6.707,3,41
-0.8882,-0.4541,0.0859,5.488,-5.671,-0.427,4,41
-0.8799,-0.4546,0.0732,5.061,-5.549,-0.366,4,41
-0.8823,-0.4390,0.0835,4.695,-5.122,-0.610,4,41
-0.8711,-0.4307,0.0708,3.963,-4.817,-0.488,4,41
-0.8604,-0.4219,0.0645,2.500,-4.878,-0.793,4,41
-0.8579,-0.4072,0.0527,0.854,-5.000,-0.610,4,41
-0.8457,-0.4087,0.0376,-1.159,-4.756,-0.549,4,41
-0.8477,-0.4141,0.0293,-2.622,-4.573,-0.549,4,41
0.3579,-1.1211,-0.3623,14.390,-0.671,93.598,2,90
0.3423,-1.1235,-0.3564,12.195,-1.768,92.256,2,90
0.3384,-1.1206,-0.3584,10.732,-3.415,90.671,2,90
0.3315,-1.1177,-0.3628,9.207,-5.366,89.756,2,90
0.3257,-1.1157,-0.3677,7.317,-8.537,88.049,2,90
0.3154,-1.1025,-0.3643,5.183,-12.073,86.463,2,90
0.3140,-1.0972,-0.3564,3.110,-15.671,84.512,2,90
0.3110,-1.0869,-0.3535,0.732,-18.293,82.256,2,90
-0.8394,-0.4185,0.0298,-3.720,-3.780,-0.305,4,41
-0.8447,-0.4092,0.0347,-4.573,-2.561,-0.366,4,41
-0.8413,-0.3970,0.0557,-4.634,-0.854,-0.061,4,41
-0.8384,-0.3916,0.0630,-5.183,0.305,-0.305,4,41
-0.8364,-0.3853,0.0742,-4.939,2.256,-0.549,4,41
-0.8345,-0.3677,0.0737,-4.817,3.780,-0.549,4,41
-0.8428,-0.3511,0.0801,-4.756,5.244,-0.793,4,41
-0.8423,-0.3379,0.0664,-4.695,6.707,-1.646,4,41
0.2974,-1.0796,-0.3555,-1.646,-19.207,79.268,2,90
0.2822,-1.0811,-0.3628,-3.841,-18.537,75.793,2,90
0.2705,-1.0762,-0.3647,-6.098,-16.646,72.073,2,90
0.2568,-1.0825,-0.3813,-8.171,-13.110,67.439,2,90
0.2471,-1.0884,-0.3940,-10.244,-8.598,62.927,2,90
0.2383,-1.0967,-0.4033,-12.134,-4.146,58.110,2,90
0.2368,-1.1216,-0.4033,-13.354,-0.244,53.537,2,90
0.2310,-1.1445,-0.4160,-15.122,3.049,49.146,2,90
-0.8262,-0.3149,0.0586,-5.122,7.805,-1.951,4,41
-0.8306,-0.3071,0.0483,-5.122,8.780,-2.439,4,41
-0.8198,-0.2964,0.0366,-4.329,9.512,-2.622,4,41
-0.8184,-0.2822,0.0073,-3.598,10.427,-2.744,4,41
-0.8237,-0.2778,0.0073,-2.195,11.341,-2.866,4,41
-0.8174,-0.2681,0.0020,-0.793,12.561,-2.683,4,41
-0.8223,-0.2617,0.0161,-0.122,13.963,-2.561,4,41
-0.8213,-0.2769,0.0146,0.671,15.305,-2.378,4,41
0.2373,-1.1724,-0.4121,-15.427,5.610,44.451,2,90
0.2310,-1.2085,-0.4238,-15.610,6.951,39.939,2,90
0.2334,-1.2305,-0.4351,-16.037,7.561,35.183,2,90
0.2378,-1.2637,-0.4526,-15.488,7.256,30.427,2,90
0.2437,-1.2852,-0.4575,-14.878,6.341,25.244,2,90
0.2505,-1.3140,-0.4531,-13.841,5.549,19.695,2,90
0.2495,-1.3350,-0.4604,-12.927,4.512,14.146,2,90
0.2397,-1.3472,-0.4624,-12.622,3.720,8.476,2,90
-0.8223,-0.2842,0.0239,2.256,17.378,-2.439,4,41
-0.8237,-0.3062,0.0439,5.427,19.939,-1.829,4,41
-0.8232,-0.3159,0.0732,8.780,22.744,-1.646,4,41
-0.8262,-0.3174,0.0996,10.000,24.939,-2.073,4,41
-0.8237,-0.3149,0.1318,9.573,26.037,-2.805,4,41
-0.8188,-0.3115,0.1270,8.354,26.402,-4.024,4,41
-0.8110,-0.3145,0.1060,7.012,26.829,-4.573,4,41
-0.8110,-0.3101,0.0850,5.549,27.744,-5.122,4,41
0.2446,-1.3682,-0.4678,-12.378,2.500,0.427,2,90
0.2480,-1.3730,-0.4839,-12.683,1.951,-5.244,2,90
0.2451,-1.3691,-0.4805,-13.354,1.707,-10.732,2,90
0.2471,-1.3667,-0.4814,-14.329,1.463,-15.671,2,90
0.2524,-1.3579,-0.4941,-15.244,1.220,-20.244,2,90
0.2534,-1.3325,-0.4854,-16.707,1.159,-24.451,2,90
0.2725,-1.3091,-0.4814,-18.171,0.915,-28.476,2,90
0.2876,-1.2783,-0.4849,-19.939,0.671,-31.890,2,90
-0.8169,-0.3247,0.0825,6.220,30.915,-5.122,4,41
-0.8354,-0.3428,0.1304,11.707,35.854,-4.451,4,41
-0.8516,-0.3291,0.2158,21.220,41.646,-2.988,4,41
-0.8853,-0.2495,0.2773,27.317,44.268,-2.683,4,41
-0.8979,-0.1611,0.2495,23.902,42.134,-4.268,4,41
-0.8999,-0.1094,0.1343,15.854,36.402,-7.195,4,41
-0.8799,-0.1006,0.0137,12.134,30.732,-9.207,4,41
-0.8687,-0.0825,-0.1177,15.000,27.439,-9.329,4,41
0.2969,-1.2461,-0.4863,-21.220,0.549,-35.000,2,90
0.3105,-1.2021,-0.4844,-22.073,0.305,-38.049,2,90
0.3315,-1.1738,-0.4893,-22.683,-0.244,-40.366,2,90
0.3394,-1.1289,-0.4844,-22.988,-0.610,-42.988,2,90
0.3613,-1.0898,-0.4976,-23.110,-0.976,-45.549,2,90
0.3760,-1.0498,-0.5000,-23.110,-1.402,-47.317,2,90
0.3945,-1.0137,-0.5049,-22.439,-1.524,-49.451,2,90
0.4150,-0.9766,-0.4995,-20.915,-1.829,-50.732,2,90
-1.0493,0.0688,-0.0137,0.305,-3.110,-7.378,3,41
-1.0508,0.0610,-0.0073,1.159,-3.598,-7.195,3,41
-1.0498,0.0596,-0.0005,1.524,-3.963,-7.195,3,41
-1.0498,0.0562,-0.0020,2.866,-4.512,-7.195,3,41
-1.0474,0.0581,0.0059,3.780,-5.061,-7.317,3,41
-1.0444,0.0474,0.0088,4.634,-5.000,-7.378,3,41
-1.0444,0.0454,0.0083,5.854,-5.732,-7.378,3,41
-1.0566,0.0474,0.0122,7.073,-5.854,-7.683,3,41
0.1299,-1.2334,-0.7393,-14.024,-50.183,38.720,1,90
0.0732,-1.1816,-0.7358,-15.244,-49.512,38.598,1,90
0.0059,-1.1284,-0.7383,-16.524,-48.780,38.659,1,90
-0.0601,-1.0791,-0.7188,-17.012,-48.232,38.476,1,90
-0.1182,-1.0435,-0.7139,-17.134,-47.256,38.354,1,90
-0.1738,-0.9961,-0.7080,-16.951,-46.220,38.354,1,90
-0.2285,-0.9644,-0.6929,-16.829,-44.756,38.232,1,90
-0.2910,-0.9312,-0.6851,-15.976,-42.988,38.171,1,90
-1.0547,0.0493,0.0132,7.988,-6.890,-7.256,3,41
-1.0625,0.0459,0.0112,8.902,-7.073,-7.256,3,41
-1.0649,0.0396,0.0117,9.573,-7.317,-7.073,3,41
-1.0645,0.0356,0.0225,10.610,-7.805,-7.134,3,41
-1.0674,0.0308,0.0293,11.098,-7.988,-7.256,3,41
-1.0664,0.0239,0.0288,11.524,-8.171,-6.829,3,41
-1.0684,0.0132,0.0278,12.012,-8.476,-7.134,3,41
-1.0732,0.0122,0.0410,12.805,-8.415,-6.585,3,41
-0.9175,-0.5894,-0.0815,53.902,10.244,0.000,4,41
