ax,ay,az,gx,gy,gz,slot,label
0.3887,-0.8218,-0.3506,-15.976,39.207,32.317,2,10
0.3945,-0.8384,-0.3540,-17.805,39.390,30.671,2,10
0.3994,-0.8477,-0.3584,-19.268,40.061,29.146,2,10
0.3921,-0.8516,-0.3608,-21.159,40.244,27.927,2,10
0.4082,-0.8608,-0.3682,-23.110,40.366,26.707,2,10
0.4082,-0.8657,-0.3818,-24.634,40.793,25.671,2,10
0.4146,-0.8604,-0.3799,-25.915,40.976,24.512,2,10
0.4219,-0.8745,-0.3853,-27.256,41.402,23.598,2,10
0.4478,-0.8774,-0.3828,-27.805,42.195,22.134,2,10
0.4497,-0.8848,-0.3843,-27.866,42.195,21.951,2,10
0.4639,-0.8975,-0.3906,-27.195,42.439,21.220,2,10
0.4766,-0.9082,-0.3857,-25.793,43.354,20.488,2,10
0.4897,-0.9165,-0.3979,-24.085,43.720,20.000,2,10
0.5142,-0.9302,-0.4063,-20.366,44.329,19.024,2,10
0.5234,-0.9214,-0.4180,-18.841,44.634,18.963,2,10
0.5278,-0.9390,-0.4136,-15.549,45.305,18.049,2,10
0.3608,0.5562,-0.7959,-14.817,-17.439,-148.598,1,10
0.3584,0.6621,-0.8057,-22.378,-16.890,-147.622,1,10
0.3452,0.7783,-0.8003,-30.122,-16.280,-145.549,1,10
0.3442,0.8979,-0.8013,-37.256,-15.549,-142.378,1,10
0.3325,1.0151,-0.7822,-44.634,-15.122,-138.476,1,10
0.3232,1.1299,-0.7666,-51.402,-15.244,-133.659,1,10
0.3208,1.2393,-0.7710,-56.524,-14.939,-128.171,1,10
0.3223,1.3491,-0.7905,-59.634,-14.939,-122.500,1,10
0.6509,-1.0708,-0.4795,9.817,47.927,13.171,2,10
0.6592,-1.0854,-0.4858,11.280,47.866,12.195,2,10
0.6582,-1.0913,-0.4878,12.500,47.317,11.463,2,10
0.6504,-1.0972,-0.4893,13.598,46.890,10.610,2,10
0.6445,-1.1001,-0.4980,14.329,46.220,9.390,2,10
0.6470,-1.1016,-0.4980,14.695,45.732,8.659,2,10
0.6294,-1.0918,-0.4995,14.390,44.634,7.744,2,10
0.6260,-1.0908,-0.4946,14.695,44.024,6.707,2,10
-0.0205,2.1035,-1.0938,-30.366,-25.671,-90.732,1,10
-0.0688,2.1182,-1.1147,-27.256,-28.659,-88.902,1,10
-0.1279,2.1118,-1.1108,-24.512,-30.915,-85.976,1,10
-0.1719,2.0903,-1.1040,-22.195,-32.317,-82.134,1,10
-0.2231,2.0571,-1.0942,-20.854,-32.744,-74.085,1,10
-0.2495,2.0127,-1.0903,-20.854,-31.280,-67.317,1,10
-0.2651,1.9790,-1.0923,-22.195,-28.902,-59.146,1,10
-0.2705,1.9336,-1.0884,-24.390,-25.488,-49.512,1,10
0.5786,-0.9253,-0.4883,13.659,32.744,-1.402,2,10
0.5845,-0.8950,-0.4951,13.720,31.280,-1.585,2,10
0.5894,-0.8779,-0.4990,13.841,29.939,-2.012,2,10
0.5981,-0.8481,-0.5161,14.756,28.902,-1.951,2,10
0.6079,-0.8301,-0.5186,15.671,27.378,-1.585,2,10
0.6240,-0.8052,-0.5215,17.439,26.220,-0.976,2,10
0.6279,-0.7856,-0.5332,18.780,24.512,-0.427,2,10
0.6318,-0.7578,-0.5317,20.427,23.049,0.244,2,10
0.1245,1.5713,-0.9639,-85.793,16.037,55.854,1,10
0.1772,1.5278,-0.9409,-93.171,17.561,64.817,1,10
0.2344,1.4712,-0.9141,-100.061,17.622,72.439,1,10
0.2749,1.4067,-0.8809,-105.976,17.256,78.780,1,10
0.3218,1.3354,-0.8525,-110.976,15.671,83.963,1,10
0.3569,1.2725,-0.8320,-114.878,13.537,87.561,1,10
0.3940,1.2012,-0.8115,-117.561,11.585,90.366,1,10
0.4248,1.1323,-0.7891,-120.000,9.756,91.585,1,10
0.6592,-0.5840,-0.6206,35.183,7.683,6.707,2,10
0.6553,-0.5703,-0.6343,36.220,5.915,7.378,2,10
0.6494,-0.5532,-0.6431,37.439,4.268,8.232,2,10
0.6431,-0.5454,-0.6436,39.024,2.561,8.598,2,10
0.6445,-0.5327,-0.6494,40.305,1.463,9.390,2,10
0.6323,-0.5317,-0.6509,41.585,-0.244,9.695,2,10
0.6274,-0.5215,-0.6499,42.744,-1.524,10.488,2,10
0.6226,-0.5181,-0.6450,44.329,-2.744,10.854,2,10
0.6060,0.6602,-0.6792,-119.695,4.573,76.341,1,10
0.6079,0.6323,-0.6729,-117.012,3.659,73.841,1,10
0.6108,0.5957,-0.6655,-114.695,2.744,71.768,1,10
0.6162,0.5557,-0.6548,-110.427,0.976,68.171,1,10
0.6138,0.5278,-0.6611,-107.195,-0.366,65.671,1,10
0.6152,0.5020,-0.6563,-104.024,-1.524,63.415,1,10
0.6133,0.4727,-0.6602,-100.671,-2.866,61.098,1,10
0.6138,0.4512,-0.6680,-97.012,-4.207,58.659,1,10
0.5654,-0.4712,-0.5938,45.427,-14.573,10.244,2,10
0.5669,-0.4678,-0.5811,44.085,-15.671,9.573,2,10
0.5654,-0.4629,-0.5679,41.890,-17.073,9.207,2,10
0.5708,-0.4556,-0.5713,39.512,-18.537,8.780,2,10
0.5610,-0.4507,-0.5659,36.768,-20.122,8.841,2,10
0.5654,-0.4512,-0.5586,34.329,-21.463,8.780,2,10
0.5566,-0.4546,-0.5537,31.768,-22.805,8.902,2,10
0.5654,-0.4497,-0.5542,29.451,-24.146,9.085,2,10
0.5605,0.2202,-0.7085,-47.195,-10.976,40.366,1,10
0.5483,0.1987,-0.7197,-41.037,-10.793,38.780,1,10
0.5356,0.1724,-0.7153,-34.451,-10.305,37.073,1,10
0.5415,0.1538,-0.7241,-27.866,-9.573,35.610,1,10
0.5176,0.1348,-0.7168,-21.707,-8.902,34.207,1,10
0.5186,0.1123,-0.7168,-15.305,-7.866,32.744,1,10
0.4985,0.0928,-0.7134,-8.902,-6.829,31.159,1,10
0.5020,0.0767,-0.7134,-3.110,-5.854,29.390,1,10
0.5127,-0.4141,-0.5244,16.341,-30.976,12.134,2,10
0.5161,-0.4160,-0.5112,15.610,-31.402,12.439,2,10
0.5127,-0.4150,-0.4971,15.427,-32.195,12.500,2,10
0.5132,-0.4111,-0.4961,15.122,-32.622,12.927,2,10
0.5151,-0.4009,-0.4971,14.878,-32.561,13.293,2,10
0.5107,-0.3994,-0.4854,15.244,-33.049,13.293,2,10
0.5166,-0.4009,-0.4775,15.000,-33.110,13.659,2,10
0.5171,-0.3984,-0.4775,15.244,-33.049,14.085,2,10
0.4800,-0.0674,-0.6069,37.805,0.183,11.585,1,10
0.4814,-0.0806,-0.5962,41.280,0.183,8.841,1,10
0.4893,-0.1089,-0.5752,47.500,0.610,4.939,1,10
0.4897,-0.1235,-0.5688,51.768,0.549,1.768,1,10
0.4927,-0.1338,-0.5605,56.037,1.037,-1.585,1,10
0.4985,-0.1294,-0.5430,60.183,1.890,-4.939,1,10
0.4946,-0.1265,-0.5313,63.415,2.256,-8.537,1,10
0.5015,-0.1260,-0.5166,66.768,2.805,-12.256,1,10
0.5684,-0.5049,-0.4370,21.585,-30.122,17.866,2,10
0.5737,-0.5239,-0.4326,22.134,-30.122,18.476,2,10
0.5757,-0.5537,-0.4229,22.012,-29.695,18.780,2,10
0.5869,-0.5913,-0.4297,21.890,-29.329,19.634,2,10
0.5908,-0.6206,-0.4180,21.585,-29.207,20.427,2,10
0.5947,-0.6533,-0.4287,21.220,-28.963,21.280,2,10
0.5952,-0.6846,-0.4150,20.366,-28.415,21.951,2,10
0.6001,-0.7251,-0.4097,19.024,-28.354,22.622,2,10
0.4375,0.1338,-0.4336,68.720,1.463,-47.927,1,10
0.4180,0.1729,-0.4346,66.890,0.976,-51.463,1,10
0.4009,0.2139,-0.4419,65.549,0.854,-54.817,1,10
0.3901,0.2656,-0.4292,62.683,0.488,-57.561,1,10
0.3750,0.3203,-0.4268,59.695,-0.427,-60.244,1,10
0.3521,0.3721,-0.4331,55.244,-0.915,-62.744,1,10
0.3442,0.4243,-0.4443,50.305,-1.341,-65.000,1,10
0.3369,0.4751,-0.4473,44.573,-2.439,-67.378,1,10
0.5337,-1.0649,-0.3491,5.549,-25.732,23.293,2,10
0.5210,-1.0942,-0.3452,2.439,-25.061,21.829,2,10
0.5005,-1.1221,-0.3428,-1.220,-23.963,20.183,2,10
0.4927,-1.1445,-0.3423,-5.610,-23.415,17.988,2,10
0.4766,-1.1660,-0.3345,-8.963,-22.439,15.732,2,10
0.4707,-1.1870,-0.3457,-12.317,-21.951,13.415,2,10
0.4619,-1.2026,-0.3467,-14.695,-22.073,10.671,2,10
0.4624,-1.2168,-0.3496,-16.402,-21.829,7.317,2,10
0.2939,0.7012,-0.4487,-23.537,-12.195,-62.988,1,10
0.2954,0.7100,-0.4814,-26.280,-11.646,-61.159,1,10
0.2798,0.7402,-0.4995,-27.012,-10.366,-59.939,1,10
0.2710,0.7700,-0.5234,-28.293,-9.024,-59.695,1,10
0.2661,0.8105,-0.5381,-28.902,-6.402,-59.573,1,10
0.2451,0.8696,-0.5498,-29.939,-4.024,-60.305,1,10
0.2251,0.9214,-0.5518,-31.037,-1.341,-60.488,1,10
0.2061,0.9771,-0.5635,-33.598,1.463,-61.098,1,10
0.4834,-1.0859,-0.3501,5.244,-21.159,-17.744,2,10
0.4980,-1.0635,-0.3496,9.512,-20.915,-19.512,2,10
0.5063,-1.0366,-0.3413,14.024,-20.427,-20.793,2,10
0.5171,-1.0000,-0.3433,19.329,-20.183,-22.073,2,10
0.5396,-0.9849,-0.3467,24.024,-19.695,-23.476,2,10
0.5566,-0.9580,-0.3491,29.451,-19.573,-24.451,2,10
0.5645,-0.9404,-0.3496,34.939,-18.841,-25.000,2,10
0.5845,-0.9229,-0.3535,39.878,-18.598,-25.671,2,10
0.0723,1.3481,-0.5405,-51.280,27.561,-41.585,1,10
0.0664,1.3706,-0.5313,-52.195,30.061,-35.732,1,10
0.0830,1.3872,-0.5288,-52.317,32.378,-29.634,1,10
0.0854,1.4102,-0.5112,-51.890,34.329,-22.927,1,10
0.1089,1.4180,-0.5044,-51.402,36.341,-15.976,1,10
0.1177,1.4238,-0.4941,-49.817,38.171,-8.720,1,10
0.1426,1.4238,-0.4858,-48.293,39.817,-1.768,1,10
0.1660,1.4312,-0.4751,-46.402,41.280,5.183,1,10
0.1885,1.4268,-0.4575,-44.329,42.317,12.195,1,10
0.2075,1.4131,-0.4390,-41.951,43.841,18.110,1,10
