ax,ay,az,gx,gy,gz,slot,label
-0.9614,-0.2124,-0.3389,4.146,-12.622,-42.561,3,42
-0.9507,-0.2148,-0.3354,3.841,-13.232,-42.927,3,42
-0.9492,-0.2158,-0.3188,3.171,-14.146,-43.537,3,42
-0.9536,-0.2070,-0.3096,2.256,-14.878,-43.598,3,42
-0.9551,-0.1890,-0.3076,2.073,-15.305,-44.207,3,42
-0.9424,-0.1851,-0.3032,1.890,-15.427,-44.573,3,42
-0.9370,-0.1675,-0.2969,1.463,-16.463,-44.817,3,42
-0.9355,-0.1553,-0.2910,1.646,-16.524,-45.305,3,42
0.5010,1.2339,-0.2793,18.049,-111.890,142.744,2,90
0.5073,1.2192,-0.2651,17.500,-114.024,145.793,2,90
0.5146,1.2080,-0.2646,17.195,-116.220,148.659,2,90
0.5303,1.2085,-0.2515,16.463,-118.049,151.524,2,90
0.5322,1.1978,-0.2324,16.280,-120.183,154.024,2,90
0.5493,1.1909,-0.2300,15.488,-122.256,156.646,2,90
0.5498,1.1865,-0.2085,14.634,-124.024,158.720,2,90
0.5542,1.1792,-0.2070,14.146,-126.098,160.976,2,90
-0.9443,-0.1387,-0.2974,1.890,-16.768,-45.793,3,42
-0.9473,-0.1372,-0.3086,2.134,-17.012,-46.220,3,42
-0.9551,-0.1465,-0.3169,2.561,-17.195,-46.585,3,42
-0.9624,-0.1538,-0.3203,3.780,-17.073,-47.073,3,42
-0.9590,-0.1714,-0.3311,3.902,-17.439,-47.927,3,42
-0.9478,-0.1802,-0.3022,4.146,-18.232,-48.293,3,42
-0.9346,-0.1953,-0.2842,3.171,-19.329,-48.902,3,42
-0.9263,-0.1987,-0.2822,2.500,-20.549,-49.329,3,42
0.5630,1.1729,-0.1753,13.232,-128.049,162.744,2,90
0.5635,1.1660,-0.1792,12.378,-130.183,164.390,2,90
0.5640,1.1543,-0.1714,11.402,-131.768,165.854,2,90
0.5635,1.1514,-0.1602,11.402,-133.720,167.317,2,90
0.5732,1.1372,-0.1729,10.915,-135.061,168.720,2,90
0.5698,1.1265,-0.1606,11.341,-136.768,169.939,2,90
0.5767,1.1196,-0.1514,11.646,-137.744,170.732,2,90
0.5815,1.1108,-0.1704,11.585,-138.415,171.402,2,90
-0.9224,-0.1870,-0.2886,1.341,-21.585,-49.817,3,42
-0.9258,-0.1797,-0.3179,0.671,-22.317,-50.427,3,42
