ax,ay,az,gx,gy,gz,slot,label
0.8965,-1.5879,0.5649,-60.732,-20.427,186.646,1,13
0.8936,-1.5483,0.5947,-62.317,-26.098,185.366,1,13
0.8853,-1.4976,0.6406,-65.183,-30.549,183.659,1,13
0.8594,-1.4585,0.6602,-68.537,-35.488,181.707,1,13
0.8188,-1.4248,0.6816,-69.512,-39.756,178.780,1,13
0.7617,-1.4043,0.7007,-67.683,-43.049,175.061,1,13
0.7080,-1.3755,0.7310,-63.720,-45.854,170.732,1,13
0.6523,-1.3618,0.7520,-58.049,-48.049,164.512,1,13
0.8594,1.8867,0.4297,-27.317,48.293,-53.049,2,13
0.8569,1.8975,0.4409,-27.561,48.110,-48.293,2,13
0.8574,1.9097,0.4292,-28.354,47.622,-43.659,2,13
0.8545,1.9033,0.4248,-28.720,47.805,-39.085,2,13
0.8413,1.8960,0.4141,-29.390,47.622,-33.963,2,13
0.8398,1.8906,0.4082,-29.817,47.805,-29.207,2,13
0.8311,1.8740,0.4038,-30.061,47.927,-24.146,2,13
0.8296,1.8594,0.3887,-30.427,47.988,-19.573,2,13
0.5625,-1.3398,0.7979,-45.000,-51.098,152.805,1,13
0.5288,-1.3394,0.8105,-39.939,-52.073,147.866,1,13
0.4658,-1.3472,0.8511,-29.146,-53.902,136.098,1,13
0.4019,-1.3828,0.9082,-13.232,-56.037,114.695,1,13
0.3584,-1.4375,0.9717,-3.841,-56.707,98.049,1,13
0.3325,-1.5107,0.9907,4.817,-55.976,79.939,1,13
0.3188,-1.5977,1.0137,11.341,-54.329,61.098,1,13
0.3208,-1.7026,1.0220,17.073,-52.134,42.073,1,13
0.8159,1.8296,0.3789,-30.244,47.622,-14.817,2,13
0.8135,1.8071,0.3682,-30.061,47.500,-10.244,2,13
0.8022,1.7729,0.3604,-29.451,47.256,-6.098,2,13
0.7979,1.7451,0.3477,-29.695,47.134,-1.951,2,13
0.7861,1.7100,0.3384,-29.512,47.195,2.439,2,13
0.7876,1.6826,0.3286,-30.122,46.585,6.829,2,13
0.7744,1.6533,0.3193,-30.976,46.890,11.524,2,13
0.7734,1.6060,0.3008,-31.524,46.341,15.244,2,13
0.3359,-1.8154,1.0249,21.951,-49.756,23.841,1,13
0.3730,-1.9067,1.0059,25.610,-46.890,7.073,1,13
0.4136,-2.0000,0.9854,28.720,-43.841,-6.890,1,13
0.4629,-2.0713,0.9399,31.646,-41.159,-17.927,1,13
0.5068,-2.1270,0.9092,34.085,-39.390,-25.854,1,13
0.5591,-2.1494,0.8770,37.500,-38.171,-31.341,1,13
0.6016,-2.1504,0.8315,40.732,-37.988,-34.634,1,13
0.6367,-2.1284,0.7969,44.329,-38.720,-36.402,1,13
0.7612,1.5806,0.2861,-32.561,46.037,19.390,2,13
