ax,ay,az,gx,gy,gz,slot,label
-1.0088,0.0493,0.0122,8.171,-6.890,8.171,3,42
-1.0034,0.0537,0.0166,7.927,-6.890,8.415,3,42
-1.0078,0.0483,0.0234,8.354,-6.951,8.476,3,42
-1.0068,0.0376,0.0283,8.963,-6.463,8.780,3,42
-1.0137,0.0400,0.0396,9.085,-6.463,8.598,3,42
-1.0132,0.0347,0.0283,9.146,-6.159,9.207,3,42
-1.0146,0.0273,0.0366,9.451,-5.915,9.085,3,42
-1.0029,0.0269,0.0439,9.756,-5.427,9.268,3,42
-0.9917,-0.1113,-0.1001,69.390,47.256,42.256,4,42
-0.9814,-0.1260,-0.1196,71.098,47.561,42.500,4,42
-0.9722,-0.1401,-0.1553,73.171,48.415,42.805,4,42
-0.9639,-0.1450,-0.1777,75.366,48.537,43.293,4,42
-0.9575,-0.1494,-0.1831,76.585,48.354,43.537,4,42
-0.9375,-0.1411,-0.1787,77.378,47.317,44.329,4,42
-0.9106,-0.1289,-0.1826,77.012,45.854,44.939,4,42
-0.9038,-0.1196,-0.2031,76.768,45.061,46.280,4,42
-1.0142,0.0620,0.0664,10.427,5.122,11.829,3,42
-1.0176,0.0640,0.0527,10.915,5.915,11.768,3,42
-1.0044,0.0654,0.0449,11.280,6.159,11.829,3,42
-1.0122,0.0645,0.0410,11.585,6.829,11.951,3,42
-1.0161,0.0605,0.0386,11.402,7.378,12.012,3,42
-1.0215,0.0591,0.0430,11.341,8.049,12.134,3,42
-1.0254,0.0571,0.0186,11.707,8.415,12.256,3,42
-1.0361,0.0781,0.0303,11.646,8.659,12.012,3,42
-0.7021,0.3091,-0.1680,62.439,34.695,61.585,4,42
-0.6543,0.3281,-0.1621,65.183,32.988,61.707,4,42
-0.6143,0.3418,-0.1709,68.293,31.768,62.012,4,42
-0.5884,0.3569,-0.1704,70.976,30.488,62.744,4,42
-0.5547,0.3687,-0.1704,73.598,28.841,62.988,4,42
-0.5322,0.3760,-0.1802,76.707,27.012,62.988,4,42
-0.5151,0.3940,-0.1836,80.732,25.427,62.988,4,42
-0.5005,0.4277,-0.1602,85.183,22.561,63.171,4,42
-1.0151,0.0483,0.0410,12.622,14.634,13.293,3,42
-1.0195,0.0444,0.0317,12.256,15.122,13.841,3,42
-1.0146,0.0356,0.0283,12.439,15.610,14.329,3,42
-1.0215,0.0308,0.0308,12.012,15.976,14.329,3,42
-1.0132,0.0220,0.0386,11.402,16.829,14.939,3,42
-1.0151,0.0117,0.0410,10.915,17.500,15.244,3,42
-1.0176,-0.0010,0.0396,9.817,18.171,16.037,3,42
-1.0176,-0.0073,0.0449,9.146,18.841,16.098,3,42
-0.2959,0.5537,0.4746,94.573,-26.768,76.098,4,42
-0.2813,0.5508,0.5356,97.988,-31.098,77.500,4,42
-0.2705,0.5469,0.5669,102.134,-35.000,79.024,4,42
-0.2563,0.5352,0.5723,107.561,-38.780,79.878,4,42
-0.2632,0.5225,0.5791,113.293,-41.768,81.037,4,42
-0.2646,0.5166,0.5757,118.963,-44.939,81.707,4,42
-0.2842,0.4858,0.5581,124.817,-48.232,82.744,4,42
-0.3101,0.4717,0.5630,131.220,-50.854,83.720,4,42
-1.0044,-0.0068,0.0190,2.256,25.061,20.488,3,42
-1.0015,-0.0020,0.0239,1.829,25.244,21.037,3,42
-1.0146,0.0122,0.0107,1.098,25.854,21.098,3,42
-1.0273,0.0220,0.0083,-0.061,26.890,21.402,3,42
-1.0293,0.0332,0.0278,-0.488,27.927,21.707,3,42
-1.0327,0.0288,0.0161,0.061,28.537,23.232,3,42
-1.0215,0.0200,0.0200,0.244,29.390,24.024,3,42
-1.0112,0.0195,0.0093,-0.305,29.756,24.634,3,42
-0.6421,0.1450,0.5352,190.976,-47.866,77.622,4,42
-0.6367,0.1006,0.5332,194.756,-48.049,75.061,4,42
-0.6191,0.0815,0.4995,199.085,-48.780,72.439,4,42
-0.6064,0.0688,0.4531,202.195,-48.354,69.634,4,42
-0.5996,0.0493,0.4277,204.024,-47.256,66.890,4,42
-0.6133,0.0190,0.4292,206.707,-45.488,65.488,4,42
-0.6191,-0.0190,0.4468,211.098,-44.390,64.451,4,42
-0.6226,-0.0723,0.4287,215.671,-44.756,63.476,4,42
-0.6172,-0.1133,0.3667,219.512,-46.220,61.707,4,42
-0.5972,-0.1221,0.2856,223.171,-48.293,60.061,4,42
-0.5801,-0.0781,0.2153,226.768,-50.061,58.354,4,42
-0.5649,-0.0132,0.1587,227.012,-51.341,57.012,4,42
-0.5508,0.0347,0.0981,222.988,-52.561,56.707,4,42
-0.5552,0.0469,0.0620,217.256,-53.537,56.890,4,42
-0.5688,0.0024,0.0537,213.171,-53.537,57.317,4,42
-0.5845,-0.0557,0.0562,210.671,-53.537,57.378,4,42
-1.0625,0.0684,0.1289,-8.110,47.195,31.768,3,42
-1.0474,0.0635,0.0864,-8.354,49.207,31.585,3,42
-1.0566,0.1040,0.0083,-8.476,54.634,32.561,3,42
-1.0571,0.0664,0.0322,-14.268,57.012,32.561,3,42
-1.0850,0.0317,0.0430,-17.256,57.744,32.012,3,42
-1.1050,0.0864,0.0869,-17.134,60.122,32.012,3,42
-1.1250,0.0986,0.1118,-17.622,62.195,32.744,3,42
-1.1504,0.0811,0.1050,-17.256,64.634,33.171,3,42
-0.5371,1.1401,-2.0996,227.744,-2.378,62.927,4,42
-0.9536,1.0938,-1.8481,207.195,6.707,78.232,4,42
-1.4092,0.4844,-1.7642,194.512,5.793,79.878,4,42
-1.8247,-0.1289,-2.3335,199.939,1.524,63.598,4,42
-2.2554,-0.3794,-3.1670,218.415,4.146,39.695,4,42
-2.7563,-0.3252,-3.7231,223.659,22.256,19.024,4,42
-3.3394,-0.4785,-3.6606,212.195,46.768,7.500,4,42
-3.8018,-1.0142,-2.9399,200.122,64.085,-0.488,4,42
-1.2983,0.2349,0.1377,-26.098,92.866,35.122,3,42
