ax,ay,az,gx,gy,gz,slot,label
0.8667,-0.5234,-0.2646,-8.415,-36.524,-8.659,2,11
0.8662,-0.5220,-0.2603,-7.500,-36.707,-8.720,2,11
0.8716,-0.5239,-0.2573,-5.671,-36.890,-9.207,2,11
0.8696,-0.5352,-0.2593,-3.963,-36.890,-9.695,2,11
0.8672,-0.5371,-0.2554,-1.646,-37.012,-10.000,2,11
0.8672,-0.5425,-0.2603,-0.610,-37.256,-10.244,2,11
0.8652,-0.5527,-0.2515,1.037,-37.439,-10.732,2,11
0.8652,-0.5586,-0.2534,2.866,-37.561,-11.341,2,11
0.6421,0.5435,-0.4199,22.195,20.732,6.098,1,11
0.6479,0.5210,-0.4263,20.854,20.671,7.439,1,11
0.6479,0.5063,-0.4185,19.573,20.488,8.720,1,11
0.6553,0.4976,-0.4224,17.988,20.366,9.878,1,11
0.6626,0.4795,-0.4229,16.159,20.610,10.976,1,11
0.6636,0.4712,-0.4199,13.780,20.976,12.073,1,11
0.6714,0.4546,-0.4189,11.341,20.732,12.561,1,11
0.6831,0.4409,-0.4243,8.720,21.037,13.110,1,11
0.9106,-0.6079,-0.2407,8.110,-40.793,-17.927,2,11
0.9009,-0.5986,-0.2349,7.744,-41.159,-17.683,2,11
0.8955,-0.5879,-0.2285,7.988,-41.402,-17.866,2,11
0.8999,-0.5874,-0.2178,7.622,-41.646,-17.439,2,11
0.8979,-0.5879,-0.2256,7.683,-41.890,-17.256,2,11
0.8887,-0.5767,-0.2051,7.073,-42.134,-16.890,2,11
0.8887,-0.5884,-0.1982,6.768,-42.378,-16.707,2,11
0.8833,-0.5947,-0.2065,6.098,-42.622,-16.707,2,11
0.7539,0.4102,-0.4951,-22.317,15.793,8.780,1,11
0.7500,0.4150,-0.4995,-22.439,15.610,7.683,1,11
0.7515,0.4194,-0.5039,-21.890,15.488,6.951,1,11
0.7485,0.4219,-0.5103,-22.256,15.793,5.915,1,11
0.7368,0.4268,-0.5083,-21.829,15.854,5.183,1,11
0.7358,0.4277,-0.5195,-21.037,16.159,4.451,1,11
0.7300,0.4316,-0.5176,-19.451,16.037,3.720,1,11
0.7212,0.4380,-0.5293,-18.171,15.854,3.476,1,11
0.7207,0.4468,-0.5474,-15.976,15.793,2.927,1,11
0.7158,0.4487,-0.5464,-13.537,15.610,2.439,1,11
0.7104,0.4517,-0.5645,-11.646,15.854,1.951,1,11
0.7095,0.4639,-0.5771,-9.085,16.220,1.646,1,11
0.7002,0.4712,-0.5771,-7.073,16.524,0.976,1,11
0.6870,0.4785,-0.5942,-4.817,16.646,0.305,1,11
