ax,ay,az,gx,gy,gz,slot,label
-0.9849,-0.1943,0.2539,50.610,-3.415,-15.915,3,90
-0.9839,-0.1938,0.2563,50.366,-2.805,-15.976,3,90
-0.9883,-0.1836,0.2539,49.939,-1.768,-15.976,3,90
-0.9961,-0.1826,0.2471,48.841,-0.732,-15.793,3,90
-0.9980,-0.1797,0.2407,48.110,0.183,-16.037,3,90
-0.9971,-0.1704,0.2031,47.561,1.829,-16.341,3,90
-0.9980,-0.1738,0.1924,47.744,3.415,-16.220,3,90
-0.9956,-0.1709,0.1963,48.415,5.610,-15.976,3,90
0.5513,-0.4766,-0.1748,-91.524,47.683,25.366,1,11
0.5767,-0.4639,-0.1650,-90.549,50.000,27.378,1,11
0.5947,-0.4580,-0.1704,-88.780,52.195,29.024,1,11
0.6152,-0.4531,-0.1626,-87.500,54.268,30.854,1,11
0.6309,-0.4482,-0.1689,-86.220,56.585,32.561,1,11
0.6475,-0.4453,-0.1606,-84.451,58.841,34.817,1,11
0.6655,-0.4448,-0.1631,-83.780,61.098,36.829,1,11
0.6826,-0.4409,-0.1514,-82.805,63.415,38.659,1,11
-0.9995,-0.1772,0.2007,49.207,8.415,-15.976,3,90
-0.9937,-0.1924,0.2065,50.671,10.427,-15.488,3,90
-0.9824,-0.2065,0.1997,51.707,11.951,-15.488,3,90
-0.9746,-0.2139,0.2041,52.378,13.293,-15.183,3,90
-0.9653,-0.2227,0.1924,52.805,14.024,-14.634,3,90
-0.9585,-0.2241,0.1816,52.500,14.268,-14.634,3,90
-0.9629,-0.2324,0.1724,51.098,13.659,-14.634,3,90
-0.9712,-0.2524,0.1509,49.878,13.476,-14.512,3,90
0.7090,-0.4448,-0.1460,-81.037,66.402,42.012,1,11
0.7153,-0.4443,-0.1416,-80.366,67.500,42.927,1,11
0.7285,-0.4380,-0.1367,-79.512,69.146,45.244,1,11
0.7373,-0.4365,-0.1235,-78.171,71.890,48.293,1,11
0.7617,-0.4341,-0.1206,-77.744,73.415,50.915,1,11
0.7700,-0.4277,-0.1211,-76.951,75.244,53.110,1,11
0.7847,-0.4233,-0.1191,-77.012,76.037,55.122,1,11
0.7939,-0.4346,-0.1143,-76.890,77.378,57.561,1,11
-0.9780,-0.2695,0.1431,48.598,13.537,-14.268,3,90
-0.9888,-0.2856,0.1338,47.805,13.537,-13.780,3,90
-0.9795,-0.2905,0.1274,47.256,14.024,-13.415,3,90
-0.9834,-0.3022,0.1245,46.220,13.720,-13.110,3,90
-0.9727,-0.3086,0.1294,45.610,13.598,-12.561,3,90
-0.9727,-0.3091,0.1338,45.366,13.841,-11.707,3,90
-0.9722,-0.3047,0.1343,44.817,13.354,-11.585,3,90
-0.9731,-0.2954,0.1289,43.720,12.805,-10.915,3,90
0.8467,0.1880,-0.5806,205.976,-113.963,-21.890,2,11
0.8315,0.2046,-0.5674,206.280,-111.707,-26.768,2,11
0.8027,0.2139,-0.5669,206.951,-108.841,-31.829,2,11
0.7764,0.2231,-0.5640,209.390,-106.463,-37.561,2,11
0.7500,0.2515,-0.5503,213.110,-103.902,-43.598,2,11
0.7192,0.2769,-0.5508,217.927,-100.976,-50.061,2,11
0.6851,0.3037,-0.5566,223.476,-98.232,-56.951,2,11
0.6494,0.3267,-0.5479,229.085,-95.427,-64.573,2,11
