ax,ay,az,gx,gy,gz,slot,label
0.0938,-0.1450,0.9961,-0.427,0.610,0.305,2,10
0.1050,-0.1445,1.0049,-0.549,0.854,0.366,2,10
0.1089,-0.1470,1.0078,-0.427,0.549,0.305,2,10
0.1011,-0.1509,0.9985,-0.366,0.854,0.244,2,10
0.0996,-0.1533,0.9985,-0.549,0.976,0.183,2,10
0.0962,-0.1523,0.9941,-0.488,0.427,-0.061,2,10
0.0986,-0.1519,1.0015,-0.610,0.671,0.183,2,10
0.1016,-0.1440,1.0005,-0.549,0.671,0.122,2,10
-0.3271,-0.1274,0.9907,-0.061,0.244,-0.366,1,10
-0.3325,-0.1333,0.9873,-0.183,0.366,0.061,1,10
-0.3359,-0.1353,0.9897,-0.183,0.122,-0.183,1,10
-0.3286,-0.1318,0.9893,-0.305,0.122,-0.366,1,10
-0.3345,-0.1328,0.9795,-0.244,0.244,-0.427,1,10
-0.3203,-0.1216,0.9976,-0.061,0.244,-0.366,1,10
-0.3345,-0.1353,0.9878,-0.061,0.061,-0.122,1,10
-0.3340,-0.1255,0.9937,-0.183,0.366,-0.366,1,10
0.1069,-0.1445,0.9985,-0.366,0.549,0.000,2,10
0.1040,-0.1465,0.9990,-0.671,0.305,0.244,2,10
0.0981,-0.1514,0.9937,-0.549,0.366,0.244,2,10
0.0991,-0.1514,0.9990,-0.305,0.305,-0.122,2,10
0.1069,-0.1489,0.9922,-0.671,0.061,0.366,2,10
0.1050,-0.1484,1.0000,-0.427,0.366,0.183,2,10
0.1084,-0.1479,1.0015,-0.732,0.366,0.305,2,10
0.0991,-0.1514,0.9980,-0.732,0.427,0.366,2,10
-0.3252,-0.1338,0.9961,-0.061,0.122,-0.488,1,10
-0.3325,-0.1255,0.9819,-0.427,0.244,0.000,1,10
-0.3276,-0.1304,0.9922,-0.366,0.366,-0.244,1,10
-0.3330,-0.1265,0.9912,-0.610,0.183,-0.183,1,10
-0.3374,-0.1333,0.9863,-0.366,0.122,-0.427,1,10
-0.3296,-0.1279,0.9844,-0.244,0.305,-0.183,1,10
-0.3345,-0.1338,0.9854,-0.244,0.122,-0.305,1,10
-0.3374,-0.1279,0.9883,-0.366,0.183,-0.244,1,10
0.0991,-0.1475,0.9985,-0.183,0.488,0.305,2,10
0.1069,-0.1504,1.0010,-0.671,0.671,0.244,2,10
0.1079,-0.1528,0.9990,-0.488,0.854,0.183,2,10
0.1050,-0.1465,0.9966,-0.854,0.732,0.305,2,10
0.1025,-0.1489,0.9971,-0.549,0.610,0.122,2,10
0.1055,-0.1567,1.0010,-0.671,0.671,0.244,2,10
0.1045,-0.1460,0.9951,-0.732,0.732,0.000,2,10
0.0991,-0.1406,0.9980,-0.793,0.732,0.244,2,10
-0.3311,-0.1299,0.9824,-0.183,0.305,-0.366,1,10
-0.3359,-0.1289,0.9756,-0.427,0.183,-0.366,1,10
-0.3276,-0.1299,0.9878,-0.244,0.183,-0.183,1,10
-0.3311,-0.1294,0.9907,0.061,0.061,-0.305,1,10
-0.3359,-0.1279,0.9873,-0.244,0.305,-0.122,1,10
-0.3242,-0.1338,0.9844,-0.061,0.549,-0.488,1,10
-0.3301,-0.1270,0.9839,-0.183,0.488,-0.488,1,10
-0.3296,-0.1323,0.9897,-0.122,0.061,-0.183,1,10
0.0986,-0.1475,0.9971,-0.854,0.793,0.183,2,10
0.1050,-0.1455,0.9927,-0.732,0.549,0.244,2,10
0.1040,-0.1553,1.0005,-0.793,0.610,0.122,2,10
0.1016,-0.1489,1.0020,-0.427,0.305,0.366,2,10
0.1040,-0.1519,0.9961,-0.427,0.366,0.244,2,10
0.1084,-0.1470,0.9971,-0.671,0.427,0.305,2,10
0.0996,-0.1484,0.9976,-0.488,0.244,0.183,2,10
0.1006,-0.1514,1.0024,-0.732,0.183,0.244,2,10
-0.3325,-0.1279,0.9863,-0.305,0.305,-0.122,1,10
-0.3242,-0.1304,0.9814,-0.061,0.183,-0.305,1,10
-0.3267,-0.1284,0.9927,-0.427,0.305,-0.366,1,10
-0.3311,-0.1333,0.9834,0.000,0.305,0.000,1,10
-0.3335,-0.1318,0.9897,-0.366,0.000,-0.122,1,10
-0.3281,-0.1309,0.9849,-0.244,0.183,-0.305,1,10
-0.3306,-0.1338,0.9902,-0.183,0.427,-0.183,1,10
-0.3301,-0.1362,0.9873,-0.244,0.122,-0.122,1,10
0.1055,-0.1567,1.0024,-0.427,0.427,0.427,2,10
0.1011,-0.1421,0.9985,-0.427,0.488,0.183,2,10
0.1055,-0.1484,0.9932,-0.671,0.671,0.000,2,10
0.1021,-0.1499,0.9961,-0.549,0.549,0.000,2,10
0.1035,-0.1504,0.9951,-0.244,0.732,0.244,2,10
