ax,ay,az,gx,gy,gz,slot,label
-0.9766,-0.1274,0.2207,23.049,33.171,-38.293,3,90
-0.9771,-0.1401,0.2197,22.500,34.268,-36.280,3,90
-0.9712,-0.1279,0.2007,21.037,35.183,-34.146,3,90
-0.9736,-0.1187,0.1934,20.061,35.732,-32.500,3,90
-0.9863,-0.1016,0.1616,19.085,36.098,-30.305,3,90
-0.9995,-0.0840,0.1401,18.171,36.159,-28.293,3,90
-1.0156,-0.0669,0.1196,17.256,36.159,-26.707,3,90
-1.0200,-0.0522,0.1138,16.037,35.854,-24.451,3,90
0.4204,-0.6826,-0.1030,23.659,35.183,-63.476,2,13
0.4302,-0.6611,-0.1167,24.146,34.024,-60.183,2,13
0.4370,-0.6382,-0.1250,25.183,32.683,-57.134,2,13
0.4517,-0.6279,-0.1479,26.524,31.220,-53.780,2,13
0.4526,-0.6113,-0.1592,27.073,29.878,-50.854,2,13
0.4678,-0.6079,-0.1675,28.293,28.598,-47.134,2,13
0.4658,-0.5938,-0.1665,28.841,27.012,-43.476,2,13
0.4644,-0.5894,-0.1729,29.146,25.305,-39.695,2,13
-1.0366,-0.0425,0.0986,15.122,35.976,-22.683,3,90
-1.0498,-0.0269,0.0903,13.598,35.915,-20.854,3,90
-1.0547,-0.0127,0.0835,11.585,35.854,-19.756,3,90
-1.0547,0.0107,0.0718,10.366,35.488,-17.866,3,90
-1.0542,0.0420,0.0566,9.695,35.305,-16.524,3,90
-1.0503,0.0752,0.0420,8.537,35.183,-15.366,3,90
-1.0396,0.1157,0.0332,7.805,34.695,-14.329,3,90
-1.0415,0.1460,0.0332,7.073,34.634,-13.476,3,90
0.4624,-0.5884,-0.1709,29.146,23.780,-35.793,2,13
0.4580,-0.5894,-0.1807,29.329,22.012,-32.378,2,13
0.4531,-0.5874,-0.1904,29.390,20.610,-28.780,2,13
0.4492,-0.5947,-0.1973,30.122,18.659,-26.585,2,13
0.4390,-0.5918,-0.2163,31.159,17.317,-24.024,2,13
0.4331,-0.6030,-0.2119,32.622,15.610,-21.829,2,13
0.4292,-0.6094,-0.2153,34.207,14.146,-19.878,2,13
0.4204,-0.6191,-0.2139,35.671,12.927,-17.500,2,13
-1.0337,0.1733,0.0190,7.134,33.780,-13.171,3,90
-1.0313,0.1841,0.0171,7.073,33.293,-12.805,3,90
-1.0352,0.2012,0.0112,7.439,33.049,-12.927,3,90
-1.0327,0.2158,0.0166,8.171,31.829,-12.988,3,90
-1.0366,0.2173,0.0142,9.024,31.341,-12.988,3,90
-1.0356,0.2197,0.0117,10.061,30.610,-13.110,3,90
-1.0444,0.2280,0.0117,10.610,29.817,-13.171,3,90
-1.0366,0.2266,0.0229,11.585,29.451,-13.476,3,90
-0.1758,-0.5488,-0.1978,-15.183,30.793,87.561,1,13
-0.1807,-0.5454,-0.2036,-12.805,30.427,85.671,1,13
-0.1704,-0.5293,-0.2080,-11.341,30.061,83.598,1,13
-0.1689,-0.5186,-0.2168,-9.268,30.000,81.524,1,13
-0.1646,-0.5107,-0.2251,-7.927,29.939,79.634,1,13
-0.1567,-0.5054,-0.2339,-6.585,29.939,77.622,1,13
-0.1602,-0.4951,-0.2354,-5.061,29.390,75.976,1,13
-0.1533,-0.4873,-0.2437,-3.963,29.390,73.902,1,13
-0.8481,0.1592,0.0796,24.512,-164.451,19.939,4,90
-0.8726,0.1475,0.0791,29.878,-166.463,20.244,4,90
-0.9072,0.1084,0.0610,35.915,-167.927,19.390,4,90
-0.9541,0.0200,0.0249,40.549,-168.354,18.415,4,90
-0.9990,-0.1328,-0.0083,45.000,-167.012,15.549,4,90
-1.0503,-0.3623,-0.0669,47.256,-164.146,10.854,4,90
-1.1167,-0.6865,-0.1826,49.268,-158.720,3.537,4,90
-1.1973,-1.1191,-0.3452,48.963,-150.732,-7.012,4,90
-0.1563,-0.4814,-0.2544,-2.622,29.024,71.951,1,13
-0.1479,-0.4771,-0.2607,-1.768,28.598,70.183,1,13
-0.1489,-0.4639,-0.2622,-1.159,28.415,68.354,1,13
-0.1362,-0.4648,-0.2778,-0.549,27.805,66.402,1,13
-0.1465,-0.4512,-0.2739,0.000,27.134,64.451,1,13
-0.1304,-0.4458,-0.2925,0.610,26.159,62.561,1,13
-0.1313,-0.4399,-0.2954,0.427,25.305,60.427,1,13
-0.1235,-0.4390,-0.3154,0.610,24.756,58.232,1,13
-1.3252,-1.6382,-0.6323,47.012,-139.573,-22.805,4,90
-1.5327,-2.2412,-1.1479,45.671,-123.415,-45.427,4,90
-1.8931,-2.7817,-1.8262,55.854,-100.122,-74.085,4,90
-2.3843,-3.0288,-2.5693,87.195,-67.927,-98.963,4,90
-2.7837,-2.8936,-3.1582,122.805,-26.768,-110.549,4,90
-2.8906,-2.5146,-3.3091,142.439,15.854,-104.756,4,90
-2.6172,-2.1187,-3.0942,140.671,48.476,-87.378,4,90
-2.1177,-1.8037,-2.6987,123.171,62.439,-70.305,4,90
-0.1201,-0.4468,-0.3247,0.366,23.415,55.793,1,13
-0.1133,-0.4478,-0.3374,0.854,22.439,53.720,1,13
-0.1138,-0.4458,-0.3477,2.012,22.012,51.768,1,13
-0.1069,-0.4487,-0.3579,2.683,21.524,49.634,1,13
-0.1025,-0.4570,-0.3804,4.573,21.037,47.744,1,13
-0.0957,-0.4590,-0.3940,7.073,20.427,45.427,1,13
-0.1035,-0.4644,-0.3940,8.902,20.244,43.476,1,13
-0.0913,-0.4653,-0.4019,10.549,19.512,42.378,1,13
-1.5522,-1.5073,-2.3052,95.671,57.622,-59.634,4,90
-1.0356,-1.2588,-2.0391,62.134,41.524,-53.659,4,90
-0.6660,-1.0410,-1.9683,24.207,22.561,-49.634,4,90
-0.4678,-0.8716,-1.9922,-13.171,7.134,-45.122,4,90
-0.3838,-0.7734,-2.0083,-47.561,-1.098,-38.780,4,90
-0.3716,-0.7510,-1.9800,-75.305,-2.134,-32.622,4,90
-0.3765,-0.8408,-1.7881,-94.451,0.061,-27.622,4,90
-0.3271,-1.0654,-1.3350,-99.451,0.427,-24.695,4,90
0.5791,-0.7549,-0.2148,7.866,-7.012,20.732,2,13
0.5845,-0.7725,-0.2251,6.159,-6.402,21.646,2,13
0.5859,-0.7808,-0.2319,5.000,-6.098,21.951,2,13
0.5786,-0.7832,-0.2310,4.451,-6.037,22.744,2,13
0.5835,-0.8018,-0.2153,4.207,-6.707,23.476,2,13
0.5825,-0.8081,-0.1787,3.963,-7.683,23.780,2,13
0.5898,-0.8208,-0.1772,3.780,-8.110,24.634,2,13
0.5850,-0.8364,-0.1626,2.866,-8.902,24.756,2,13
-0.1978,-1.5332,-0.2803,-89.207,-10.488,-22.317,4,90
-0.1636,-1.6577,0.0742,-87.500,-17.012,-22.866,4,90
-0.2056,-1.8311,0.6519,-90.549,-33.902,-26.402,4,90
-0.3550,-1.9419,0.8887,-99.695,-52.622,-32.195,4,90
-0.6074,-2.0264,0.7954,-107.256,-68.841,-40.061,4,90
-0.8794,-1.9922,0.4980,-110.549,-77.317,-45.000,4,90
-1.0693,-1.8306,0.1528,-106.341,-72.561,-42.805,4,90
-1.1382,-1.5684,-0.1304,-92.378,-58.780,-33.049,4,90
-0.1294,-0.5103,-0.4600,19.329,12.134,26.829,1,13
-0.1318,-0.5171,-0.4746,20.610,11.159,25.122,1,13
-0.1431,-0.5298,-0.4663,21.707,10.366,23.293,1,13
-0.1460,-0.5361,-0.4741,23.354,9.390,22.195,1,13
-0.1572,-0.5386,-0.4854,24.695,8.293,20.915,1,13
-0.1660,-0.5449,-0.4849,25.976,7.317,19.451,1,13
-0.1602,-0.5396,-0.4917,26.585,6.098,18.354,1,13
-0.1694,-0.5479,-0.5078,27.256,4.817,17.073,1,13
-1.1050,-1.0864,-0.2690,-61.220,-40.488,-13.476,4,90
-1.0850,-0.9253,-0.2524,-50.854,-37.317,-7.012,4,90
-1.0405,-0.6440,-0.1353,-35.061,-33.598,5.915,4,90
-0.9932,-0.3931,0.0776,-28.659,-30.854,18.293,4,90
-0.9658,-0.2290,0.3052,-34.146,-29.207,30.488,4,90
-0.9209,-0.1807,0.4839,-49.817,-30.610,42.439,4,90
-0.8633,-0.2671,0.5767,-71.646,-35.793,52.866,4,90
-0.8164,-0.4526,0.5601,-95.732,-42.988,60.610,4,90
-1.0513,0.2173,0.0078,-50.854,52.439,22.927,3,90
-1.0547,0.2212,0.0029,-52.500,52.744,21.829,3,90
-1.0615,0.2310,-0.0010,-53.537,53.598,21.768,3,90
-1.0586,0.2417,-0.0054,-55.122,53.902,21.463,3,90
-1.0615,0.2393,-0.0103,-56.220,54.146,20.793,3,90
-1.0596,0.2451,-0.0161,-57.805,54.634,19.878,3,90
-1.0596,0.2383,-0.0142,-58.110,54.817,19.024,3,90
-1.0591,0.2539,-0.0210,-58.232,54.512,18.171,3,90
0.7573,-0.9063,-0.1499,11.585,-0.183,35.305,2,13
