ax,ay,az,gx,gy,gz,slot,label
0.5059,0.6655,-0.4141,-7.805,-9.695,13.780,2,90
0.5049,0.6733,-0.4189,-5.854,-9.207,13.780,2,90
0.5063,0.6699,-0.4009,-3.659,-8.841,13.841,2,90
0.5078,0.6807,-0.4077,-1.646,-8.476,13.902,2,90
0.5127,0.6753,-0.4136,0.854,-7.683,14.024,2,90
0.5093,0.6719,-0.4028,3.841,-7.378,14.390,2,90
0.5029,0.6694,-0.3975,6.402,-6.768,14.268,2,90
0.5132,0.6802,-0.3970,9.390,-5.976,14.390,2,90
-0.9053,-0.4541,0.1289,14.207,-13.537,-33.841,3,41
-0.9009,-0.4658,0.1147,12.988,-13.780,-33.537,3,41
-0.9116,-0.4834,0.1143,11.890,-13.780,-32.744,3,41
-0.9180,-0.4951,0.1108,10.854,-14.329,-32.012,3,41
-0.9243,-0.5073,0.1089,9.146,-14.634,-31.463,3,41
-0.9199,-0.5103,0.1050,8.232,-15.122,-30.549,3,41
-0.9189,-0.5107,0.1040,6.037,-15.610,-29.817,3,41
-0.9180,-0.5166,0.1001,5.000,-15.793,-28.841,3,41
0.6367,-0.9268,-0.3721,1.585,4.268,-7.439,1,90
0.6382,-0.9243,-0.3760,0.061,4.390,-7.317,1,90
0.6416,-0.9297,-0.3672,-0.915,4.634,-7.256,1,90
0.6455,-0.9326,-0.3701,-2.317,4.756,-7.195,1,90
0.6475,-0.9312,-0.3643,-3.293,4.939,-6.646,1,90
0.6436,-0.9336,-0.3569,-3.841,5.305,-6.646,1,90
0.6514,-0.9321,-0.3560,-4.512,5.610,-6.280,1,90
0.6499,-0.9253,-0.3604,-5.183,5.854,-6.220,1,90
0.5391,0.7012,-0.3633,27.317,-0.122,13.780,2,90
0.5410,0.6968,-0.3608,28.232,0.366,13.780,2,90
0.5381,0.6973,-0.3530,29.329,0.366,14.085,2,90
0.5410,0.6875,-0.3433,30.122,0.854,14.512,2,90
0.5435,0.6768,-0.3540,31.280,0.732,14.573,2,90
0.5405,0.6777,-0.3442,32.378,0.976,14.634,2,90
0.5439,0.6729,-0.3389,33.537,1.402,14.512,2,90
0.5449,0.6641,-0.3374,34.390,1.707,15.000,2,90
-0.8857,-0.5112,0.1245,-3.354,-16.463,-19.329,3,41
-0.8882,-0.5054,0.1270,-3.476,-16.280,-18.902,3,41
-0.8877,-0.4897,0.1304,-3.963,-16.098,-17.866,3,41
-0.8921,-0.4888,0.1392,-3.659,-15.366,-16.646,3,41
-0.8989,-0.4785,0.1445,-3.659,-14.756,-15.610,3,41
-0.9053,-0.4766,0.1426,-2.744,-13.537,-14.268,3,41
-0.9131,-0.4771,0.1416,-1.341,-11.280,-12.805,3,41
-0.9185,-0.4800,0.1411,0.732,-9.817,-11.524,3,41
0.6724,-0.9731,-0.3384,-6.463,8.720,-0.793,1,90
0.6670,-0.9834,-0.3398,-6.341,8.659,-0.427,1,90
0.6655,-0.9878,-0.3335,-5.976,9.329,0.061,1,90
0.6660,-1.0029,-0.3296,-5.793,9.451,0.732,1,90
0.6567,-1.0161,-0.3291,-5.915,9.512,1.402,1,90
0.6499,-1.0283,-0.3252,-5.488,9.817,1.524,1,90
0.6548,-1.0396,-0.3198,-5.244,10.244,2.134,1,90
0.6470,-1.0483,-0.3247,-5.183,10.366,1.951,1,90
0.5742,0.6528,-0.3262,37.622,6.524,13.780,2,90
0.5679,0.6475,-0.3281,37.134,6.890,13.232,2,90
0.5693,0.6484,-0.3232,36.402,7.134,13.537,2,90
0.5791,0.6450,-0.3306,35.732,7.317,13.415,2,90
0.5767,0.6372,-0.3315,35.183,7.378,13.232,2,90
0.5728,0.6245,-0.3325,35.000,7.195,13.537,2,90
0.5723,0.6289,-0.3345,34.634,7.744,13.293,2,90
0.5654,0.6299,-0.3311,33.902,7.744,13.110,2,90
-0.9370,-0.5195,0.1514,7.744,3.049,-1.524,3,41
-0.9360,-0.5103,0.1582,7.317,4.207,-0.671,3,41
-0.9365,-0.5059,0.1489,7.622,5.183,0.183,3,41
-0.9263,-0.5049,0.1523,7.927,5.976,1.280,3,41
-0.9316,-0.5059,0.1602,7.622,7.195,1.707,3,41
-0.9346,-0.4937,0.1504,7.988,7.927,2.622,3,41
-0.9282,-0.4863,0.1509,8.110,8.720,3.232,3,41
-0.9277,-0.4790,0.1523,8.049,9.512,4.329,3,41
0.6079,-1.0923,-0.3032,-8.780,10.366,-0.122,1,90
0.6123,-1.0923,-0.3096,-9.390,10.122,-0.976,1,90
0.6030,-1.0898,-0.3037,-9.817,10.000,-1.463,1,90
0.6089,-1.0918,-0.2915,-10.244,9.756,-2.195,1,90
0.6060,-1.0889,-0.2954,-10.915,9.695,-2.500,1,90
0.6050,-1.0791,-0.2935,-11.159,9.512,-3.476,1,90
0.6045,-1.0762,-0.2969,-11.463,9.329,-4.024,1,90
0.6104,-1.0732,-0.2915,-11.890,8.902,-4.634,1,90
0.5371,0.6411,-0.3511,24.451,11.707,12.561,2,90
0.5400,0.6431,-0.3540,22.500,12.195,12.561,2,90
0.5396,0.6514,-0.3472,21.280,12.256,12.439,2,90
0.5298,0.6519,-0.3506,19.634,12.622,12.500,2,90
0.5356,0.6499,-0.3535,17.622,13.049,12.500,2,90
0.5317,0.6475,-0.3574,16.341,13.049,12.683,2,90
0.5220,0.6460,-0.3662,15.000,13.476,12.683,2,90
0.5210,0.6440,-0.3701,13.841,13.415,12.744,2,90
-0.9434,-0.4180,0.1304,13.598,19.146,7.378,3,41
-0.9375,-0.4150,0.1172,14.634,20.122,7.683,3,41
-0.9370,-0.4150,0.1201,15.976,20.915,7.439,3,41
-0.9292,-0.4131,0.1128,16.402,22.134,7.805,3,41
-0.9341,-0.4155,0.1045,17.256,22.866,7.805,3,41
-0.9263,-0.4106,0.1084,18.171,23.415,7.683,3,41
-0.9238,-0.4121,0.1021,18.720,24.207,7.927,3,41
-0.9243,-0.4170,0.0938,19.451,24.390,7.683,3,41
0.6230,-1.0020,-0.2773,-13.049,5.061,-10.244,1,90
0.6255,-0.9883,-0.2861,-12.805,4.573,-10.549,1,90
0.6353,-0.9800,-0.2822,-12.744,4.024,-10.610,1,90
0.6260,-0.9722,-0.2754,-12.378,3.293,-10.610,1,90
0.6221,-1.0269,-0.2827,-12.805,7.012,-8.659,1,90
0.6299,-0.9609,-0.2769,-12.378,2.012,-11.159,1,90
0.6304,-0.9487,-0.2847,-12.012,1.280,-11.098,1,90
0.6362,-0.9414,-0.2788,-11.585,0.610,-11.280,1,90
0.4951,0.6299,-0.3989,3.659,15.488,13.110,2,90
0.4863,0.6348,-0.4009,2.744,15.610,13.049,2,90
0.4863,0.6313,-0.4048,1.890,15.976,13.171,2,90
0.4795,0.6235,-0.4033,0.366,16.037,13.354,2,90
0.4766,0.6270,-0.4077,-0.732,16.098,13.293,2,90
0.4756,0.6240,-0.4033,-1.890,16.037,13.598,2,90
0.4678,0.6143,-0.4097,-2.683,15.793,13.841,2,90
0.4707,0.6201,-0.4106,-3.293,15.732,13.780,2,90
-0.8936,-0.4575,0.0776,15.549,21.524,8.902,3,41
-0.8901,-0.4629,0.0840,15.244,21.463,9.207,3,41
-0.8892,-0.4653,0.0723,14.756,20.732,9.512,3,41
-0.8848,-0.4658,0.0684,14.085,20.366,10.000,3,41
-0.8784,-0.4639,0.0615,13.476,19.573,10.244,3,41
-0.8745,-0.4653,0.0518,12.317,18.841,10.305,3,41
-0.8682,-0.4746,0.0503,11.220,17.317,10.915,3,41
-0.8662,-0.4727,0.0454,10.366,16.402,11.098,3,41
0.6147,-0.8774,-0.2813,-8.780,-4.939,-10.427,1,90
0.6147,-0.8677,-0.2900,-8.720,-4.939,-10.183,1,90
0.6123,-0.8638,-0.2915,-8.293,-5.488,-9.939,1,90
0.6050,-0.8623,-0.2881,-8.110,-6.098,-9.756,1,90
0.6050,-0.8647,-0.2861,-8.293,-6.341,-9.573,1,90
