ax,ay,az,gx,gy,gz,slot,label
0.6289,-0.8877,-0.0605,-6.037,-49.878,-45.488,1,13
0.6191,-0.8906,-0.0586,-5.915,-49.817,-46.098,1,13
0.6206,-0.8979,-0.0649,-5.915,-49.756,-46.585,1,13
0.6172,-0.9009,-0.0610,-6.037,-49.756,-47.134,1,13
0.6099,-0.9019,-0.0557,-5.793,-49.390,-47.744,1,13
0.6128,-0.9165,-0.0615,-6.159,-49.573,-48.415,1,13
0.6069,-0.9180,-0.0527,-5.793,-49.329,-49.329,1,13
0.6016,-0.9185,-0.0591,-5.671,-49.085,-50.122,1,13
-0.9922,-0.0166,0.1353,-7.317,-23.598,-9.146,3,90
-0.9961,-0.0171,0.1426,-8.415,-23.171,-9.085,3,90
-0.9907,-0.0151,0.1401,-9.146,-22.988,-9.085,3,90
-1.0010,-0.0195,0.1431,-10.427,-23.232,-9.085,3,90
-0.9907,-0.0234,0.1392,-11.098,-22.988,-9.207,3,90
-1.0015,-0.0181,0.1421,-11.829,-22.866,-9.207,3,90
-1.0005,-0.0215,0.1421,-12.866,-22.744,-9.451,3,90
-0.9990,-0.0278,0.1406,-13.415,-22.622,-9.268,3,90
-0.9526,-0.2603,0.0825,7.317,26.402,4.390,4,90
-0.9434,-0.2524,0.0669,7.134,26.098,4.207,4,90
-0.9448,-0.2568,0.0518,7.622,26.098,3.537,4,90
-0.9395,-0.2578,0.0225,7.317,25.915,3.354,4,90
-0.9409,-0.2412,0.0186,7.317,25.854,3.476,4,90
-0.9399,-0.2534,0.0176,7.012,26.037,3.902,4,90
-0.9399,-0.2598,0.0176,6.768,26.280,4.207,4,90
-0.9434,-0.2759,0.0400,8.171,26.829,4.939,4,90
0.5684,-0.9263,-0.0713,-3.902,-47.439,-54.695,1,13
0.5649,-0.9229,-0.0718,-4.146,-47.195,-54.939,1,13
0.5688,-0.9175,-0.0762,-3.963,-47.012,-55.671,1,13
0.5654,-0.9209,-0.0771,-4.207,-46.707,-55.915,1,13
0.5610,-0.9214,-0.0806,-3.841,-46.341,-56.280,1,13
0.5601,-0.9180,-0.0825,-3.841,-46.220,-56.646,1,13
0.5557,-0.9219,-0.0811,-3.232,-46.098,-56.768,1,13
0.5527,-0.9243,-0.0786,-3.598,-45.610,-57.256,1,13
0.4536,0.5464,-0.0220,14.390,26.159,37.012,2,13
0.4507,0.5376,-0.0210,13.720,25.732,35.976,2,13
